SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"PARACOMBE",0,0,0,0,0,0,"5132",0,0,0,4135,0,0,0,0,0,0,513201,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,1
"SHEIDOW PARK",0,0,0,0,1,1,"5158",0,0,1,4147,0,2,0,0,0,0,515803,0,0,0,0,1,0,0,0,0,0,"Feb 2020",11,0,5,0,0
"TROTT PARK",0,0,0,0,0,0,"5158",0,0,0,4159,0,0,0,0,0,0,515804,0,2,0,0,0,0,0,0,0,0,"Feb 2020",4,0,1,0,1
"HEATHFIELD",0,0,0,0,0,0,"5153",0,0,0,4181,0,0,0,0,0,0,515301,0,0,0,0,1,1,0,0,0,0,"Feb 2020",2,0,0,0,0
"JUPITER CREEK",0,0,0,0,0,0,"5153",0,0,0,4186,0,0,0,0,0,0,515313,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,1,0,0,0
"BRIDGEWATER",0,0,0,0,0,0,"5155",0,0,0,4199,0,0,1,0,0,0,515501,0,1,0,0,0,0,0,0,0,0,"Feb 2020",3,0,0,0,1
"WOODVILLE SOUTH",0,0,1,0,4,0,"5011",0,0,0,422,0,0,1,2,0,0,501103,0,1,0,0,1,0,1,0,0,0,"Feb 2020",27,2,8,0,6
"MACCLESFIELD",0,0,0,0,1,0,"5153",0,0,0,4220,0,0,0,0,0,0,515307,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,1,0,0
"ALDGATE",0,0,0,0,0,0,"5154",0,0,0,4235,0,0,0,0,0,0,515401,0,1,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,1
"FOREST RANGE",0,0,0,0,0,0,"5139",0,0,0,4238,0,0,0,0,0,0,513901,0,1,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"SUMMERTOWN",0,0,0,0,0,0,"5141",0,0,0,4248,0,0,0,0,0,0,514101,0,0,0,0,1,0,0,0,0,0,"Feb 2020",2,0,0,0,1
"CAREY GULLY",0,0,0,0,1,0,"5144",0,0,0,4254,0,0,0,0,0,0,514401,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"CRAFERS",0,0,0,0,0,0,"5152",0,0,0,4274,0,0,0,0,0,0,515201,0,0,0,0,0,0,0,0,0,0,"Feb 2020",4,0,1,0,3
"CRAFERS WEST",0,0,0,0,1,0,"5152",0,0,0,4283,0,0,0,0,0,0,515202,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"STIRLING",0,0,0,0,0,0,"5152",0,0,0,4294,0,1,0,0,2,0,515203,0,0,0,0,0,0,0,0,0,0,"Feb 2020",5,0,2,0,0
"ECHUNGA",0,0,0,0,0,0,"5153",0,0,0,4305,0,0,1,0,0,0,515310,0,0,0,0,0,0,0,0,0,0,"Feb 2020",4,0,3,0,0
"HEWETT",0,0,0,0,0,0,"5118",0,0,0,4318,0,1,0,0,0,0,511809,0,0,0,0,0,0,1,0,0,0,"Feb 2020",2,0,0,0,0
"KALBEEBA",0,0,0,0,0,0,"5118",0,0,0,4322,0,0,1,0,0,0,511815,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"KANGAROO FLAT",0,0,0,0,0,0,"5118",0,0,0,4328,0,0,0,0,0,0,511810,0,0,0,0,1,0,1,0,0,0,"Feb 2020",2,0,0,0,0
"WOODVILLE WEST",0,1,0,0,4,0,"5011",0,0,0,434,0,0,1,0,4,0,501104,0,1,0,0,0,0,2,0,0,0,"Feb 2020",28,2,10,0,3
"HALLETT COVE",0,0,0,0,1,0,"5158",0,0,0,4346,0,0,1,1,2,0,515801,0,2,0,0,2,3,0,0,0,0,"Feb 2020",21,0,4,0,5
"O'HALLORAN HILL",0,0,0,0,0,0,"5158",0,0,0,4358,0,0,0,1,2,0,515802,0,2,0,0,0,2,0,1,0,0,"Feb 2020",10,0,1,0,1
"WILLUNGA SOUTH",0,0,0,0,0,0,"5172",0,0,0,4364,0,0,0,0,0,0,517203,0,0,0,0,0,0,0,0,0,0,"Feb 2020",3,2,0,0,1
"ALDINGA",0,0,0,0,1,0,"5173",0,0,0,4376,0,0,0,0,1,0,517301,0,0,0,0,0,1,0,0,0,0,"Feb 2020",19,0,12,0,4
"ALDINGA BEACH",0,1,0,0,0,2,"5173",0,0,0,4388,0,5,2,1,1,0,517302,0,10,0,0,1,1,0,1,0,0,"Feb 2020",40,0,5,0,10
"PORT WILLUNGA",0,0,0,0,2,0,"5173",0,0,0,4400,0,1,0,0,0,0,517303,0,2,0,0,0,0,0,0,0,0,"Feb 2020",7,0,1,0,1
"PORT NOARLUNGA",0,1,0,0,1,0,"5167",0,0,0,4412,0,0,0,0,1,0,516701,0,0,0,0,0,4,0,0,0,0,"Feb 2020",12,0,3,0,2
"FLAGSTAFF HILL",0,0,0,0,0,0,"5159",0,0,0,4428,0,0,1,0,0,0,515903,0,4,0,0,0,0,0,0,0,0,"Feb 2020",11,1,1,0,4
"HAPPY VALLEY",0,1,0,0,1,0,"5159",0,0,0,4440,0,0,3,0,2,0,515904,0,2,0,0,1,0,2,0,1,0,"Feb 2020",17,0,0,0,4
"LONSDALE",0,0,0,0,5,0,"5160",0,0,0,4452,0,0,0,0,0,0,516001,0,0,0,0,1,3,1,0,0,0,"Feb 2020",19,0,4,0,5
"ATHOL PARK",0,0,0,0,5,0,"5012",0,0,0,446,0,0,1,0,0,0,501201,0,1,0,0,0,0,0,1,0,0,"Feb 2020",10,0,1,0,1
"OLD REYNELLA",0,0,0,0,1,0,"5161",0,0,0,4464,0,1,0,0,10,0,516102,0,2,0,0,0,4,0,0,2,0,"Feb 2020",37,0,16,0,1
"REYNELLA",0,1,0,0,1,0,"5161",0,1,0,4476,0,0,0,0,0,0,516101,0,2,0,0,0,0,0,0,0,0,"Feb 2020",22,0,12,0,5
"REYNELLA EAST",0,0,0,0,1,1,"5161",0,0,0,4488,0,0,0,0,0,0,516103,0,0,0,1,0,0,0,0,0,0,"Feb 2020",3,0,0,0,0
"PORT NOARLUNGA SOUTH",0,0,0,0,2,0,"5167",0,0,0,4500,0,0,0,0,0,0,516702,0,0,0,0,0,0,0,0,0,0,"Feb 2020",3,0,0,0,1
"NOARLUNGA CENTRE",0,2,1,0,3,1,"5168",0,0,0,4512,0,0,0,0,26,0,516802,0,5,0,0,1,1,1,0,2,0,"Feb 2020",64,1,16,0,4
"NOARLUNGA DOWNS",0,2,0,0,4,0,"5168",0,0,0,4524,0,1,0,0,1,0,516803,0,1,0,0,0,0,0,0,0,0,"Feb 2020",15,0,4,0,2
"OLD NOARLUNGA",0,0,0,0,2,0,"5168",0,0,0,4539,0,0,5,0,3,0,516801,0,3,0,0,0,0,1,0,0,0,"Feb 2020",20,0,4,0,2
"MOANA",0,0,0,1,1,0,"5169",0,0,0,4551,0,0,0,0,0,0,516901,0,0,0,0,0,1,0,0,0,0,"Feb 2020",6,0,1,0,2
"SEAFORD",0,0,0,0,5,0,"5169",0,0,0,4563,0,1,0,0,6,1,516902,0,4,0,0,0,1,1,1,0,0,"Feb 2020",39,0,8,0,11
"ABERFOYLE PARK",0,0,0,0,3,0,"5159",0,0,0,4575,0,1,0,0,0,1,515901,0,2,0,0,1,2,0,0,0,0,"Feb 2020",17,3,3,0,1
"MANSFIELD PARK",0,0,0,1,7,0,"5012",0,0,0,458,0,0,4,0,1,0,501202,0,1,0,0,0,0,1,0,0,0,"Feb 2020",28,0,6,0,7
"CLARENDON",0,0,0,0,0,0,"5157",0,0,0,4587,0,0,0,0,0,0,515702,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,1
"CHRISTIES BEACH",0,0,0,0,12,1,"5165",0,0,0,4604,0,0,3,2,17,0,516501,0,10,0,0,1,5,6,0,0,0,"Feb 2020",100,2,20,1,20
"O'SULLIVAN BEACH",0,0,0,0,1,0,"5166",0,0,0,4616,0,2,3,0,0,0,516601,0,0,0,0,0,1,0,0,2,0,"Feb 2020",12,0,2,0,1
"SEAFORD HEIGHTS",0,0,0,0,0,0,"5169",0,0,0,4628,0,0,0,0,0,0,516905,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,1,0,1
"SEAFORD MEADOWS",0,0,0,0,5,0,"5169",0,0,0,4640,0,1,0,0,1,0,516904,0,0,0,0,0,0,0,0,0,0,"Feb 2020",13,0,2,0,4
"SEAFORD RISE",0,1,0,0,0,1,"5169",0,1,0,4652,0,1,1,2,0,0,516903,0,4,0,0,0,0,1,0,0,0,"Feb 2020",21,1,1,0,7
"MASLIN BEACH",0,0,0,0,1,0,"5170",0,0,0,4664,0,0,0,0,0,0,517001,0,0,0,0,1,0,0,0,0,0,"Feb 2020",3,0,0,0,1
"MCLAREN VALE",0,0,0,0,0,0,"5171",0,0,0,4687,0,2,0,0,0,0,517103,0,3,0,1,0,0,0,0,0,0,"Feb 2020",10,1,1,0,2
"TATACHILLA",0,0,0,0,0,0,"5171",0,0,0,4697,0,0,0,0,0,0,517104,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,1,0,0,0
"WOODVILLE GARDENS",0,1,0,0,3,0,"5012",0,0,0,470,0,0,2,0,1,0,501203,0,1,0,0,0,0,0,0,0,0,"Feb 2020",10,0,1,0,1
"WHITES VALLEY",0,0,0,0,0,0,"5172",0,0,0,4712,0,0,0,0,0,0,517202,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,1,0,1
"WILLUNGA",0,0,0,0,0,0,"5172",0,0,0,4721,0,0,0,0,0,0,517204,0,1,0,0,0,0,0,0,0,0,"Feb 2020",7,1,4,0,1
"PORT ELLIOT",0,0,0,0,0,0,"5212",0,0,0,4735,0,0,0,0,0,0,521201,0,2,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,0
"MIDDLETON",0,0,0,0,0,0,"5213",0,0,0,4747,0,0,0,0,0,0,521301,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,1,0,0,1
"SELLICKS BEACH",0,0,0,0,0,0,"5174",0,0,0,4758,0,0,0,0,0,0,517401,0,1,0,0,1,0,1,0,0,0,"Feb 2020",5,1,0,0,1
"NORMANVILLE",0,0,0,0,0,0,"5204",0,0,0,4770,0,0,0,0,0,0,520402,0,1,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,1
"MOUNT COMPASS",0,0,0,0,0,0,"5210",0,0,0,4798,0,0,0,0,0,0,521001,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,1
"ENCOUNTER BAY",0,0,0,1,0,0,"5211",0,0,0,4810,0,0,0,0,0,0,521101,0,2,0,0,0,0,0,0,0,0,"Feb 2020",5,0,0,0,2
"WOODVILLE NORTH",0,0,0,0,5,1,"5012",0,0,0,482,0,0,1,1,1,0,501204,0,5,0,0,0,1,2,0,0,0,"Feb 2020",25,3,4,0,1
"HAYBOROUGH",0,1,0,0,0,1,"5211",0,0,0,4821,0,0,1,0,0,0,521102,0,0,0,0,0,0,0,0,0,0,"Feb 2020",5,0,1,0,1
"HINDMARSH VALLEY",0,0,0,0,0,0,"5211",0,0,0,4827,0,0,0,0,0,0,521109,0,1,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"MEADOWS",0,0,0,0,1,0,"5201",0,1,0,4854,0,0,0,0,0,0,520104,0,0,0,0,0,0,0,0,0,0,"Feb 2020",3,0,0,0,1
"MYPONGA",0,0,0,0,0,2,"5202",0,1,0,4872,0,0,0,0,0,0,520203,0,0,0,0,0,1,2,0,0,0,"Feb 2020",8,1,0,0,1
"PARAWA",0,0,0,0,0,0,"5203",0,0,0,4881,0,0,0,0,0,0,520302,0,1,0,0,0,0,0,0,0,0,"Feb 2020",2,0,1,0,0
"YANKALILLA",0,0,0,0,0,0,"5203",0,0,0,4896,0,0,0,0,0,0,520301,0,0,0,0,0,4,0,0,0,0,"Feb 2020",4,0,0,0,0
"CAPE JERVIS",0,0,0,0,0,0,"5204",0,0,0,4899,0,0,0,0,0,0,520406,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,1,0,0
"CARRICKALINGA",0,0,0,0,0,0,"5204",0,0,0,4909,0,0,0,0,0,0,520401,0,0,0,0,0,1,0,0,0,0,"Feb 2020",1,0,0,0,0
"MORPHETT VALE",0,8,1,1,15,5,"5162",0,0,0,4924,0,3,7,5,11,0,516201,0,16,0,0,4,10,8,0,4,0,"Feb 2020",158,1,19,0,40
"GILLMAN",0,0,0,0,0,1,"5013",0,0,0,493,0,0,0,0,0,0,501301,0,2,0,0,0,0,0,0,0,0,"Feb 2020",3,0,0,0,0
"WOODCROFT",0,0,0,0,2,0,"5162",0,0,0,4936,0,0,0,1,4,0,516202,0,0,0,0,0,0,0,0,0,0,"Feb 2020",11,1,1,0,2
"HACKHAM",0,0,0,0,0,0,"5163",0,0,0,4948,0,1,0,0,0,0,516301,0,0,0,2,0,0,0,0,0,0,"Feb 2020",13,0,5,0,5
"HACKHAM WEST",0,2,0,0,1,1,"5163",0,0,0,4960,0,0,5,0,3,0,516302,0,7,0,0,0,0,0,0,1,0,"Feb 2020",27,0,5,0,2
"HUNTFIELD HEIGHTS",0,0,0,0,1,0,"5163",0,0,0,4972,0,0,3,0,0,0,516304,0,0,0,0,0,0,0,0,0,0,"Feb 2020",11,1,3,0,3
"ONKAPARINGA HILLS",0,0,0,0,0,0,"5163",0,0,1,4982,0,0,0,0,0,0,516303,0,1,0,0,0,0,0,0,0,0,"Feb 2020",4,0,1,0,1
"CHRISTIE DOWNS",0,9,0,1,2,1,"5164",0,1,0,4994,0,2,4,2,0,0,516401,0,8,0,0,0,1,1,0,0,0,"Feb 2020",58,1,7,0,18
"BOWDEN",0,1,0,0,0,1,"5007",0,0,0,50,0,1,1,0,0,0,500701,0,1,0,0,0,1,3,0,0,0,"Feb 2020",15,0,0,0,6
"CYGNET RIVER",0,0,0,0,0,0,"5223",0,0,0,5007,0,0,0,0,0,0,522326,0,0,0,0,0,1,0,0,0,0,"Feb 2020",1,0,0,0,0
"GOOLWA",0,0,0,0,0,0,"5214",0,0,0,5026,0,0,0,0,1,0,521401,0,1,0,0,0,1,0,0,0,0,"Feb 2020",10,3,1,0,3
"GOOLWA BEACH",0,1,0,0,0,0,"5214",0,0,0,5038,0,0,0,0,0,0,521402,0,2,0,0,0,0,0,0,0,0,"Feb 2020",5,0,1,0,1
"GOOLWA NORTH",0,0,0,0,0,0,"5214",0,0,0,5048,0,0,0,0,0,0,521403,0,1,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"GOOLWA SOUTH",0,0,0,0,0,0,"5214",0,0,0,5060,0,0,2,0,0,0,521404,0,1,0,0,1,0,0,0,1,0,"Feb 2020",7,0,1,0,1
"AMATA",0,3,0,0,1,0,"0872",0,0,0,508,0,0,1,0,0,0,87206,0,1,0,0,0,0,0,0,0,0,"Feb 2020",6,0,0,0,0
"MCCRACKEN",0,0,0,0,1,0,"5211",0,0,0,5080,0,0,0,1,2,0,521103,0,1,0,0,0,0,0,0,0,0,"Feb 2020",5,0,0,0,0
"MOUNT JAGGED",0,0,0,0,0,0,"5211",0,0,0,5085,0,0,0,0,0,0,521110,0,1,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"VICTOR HARBOR",0,0,0,0,1,0,"5211",0,0,2,5097,0,0,1,0,1,0,521104,0,5,0,0,1,0,0,1,0,0,"Feb 2020",20,2,2,0,4
"ANANGU PITJANTJATJARA YANKUNYTJATJARA",0,0,0,0,0,0,"0872",0,2,0,511,0,0,0,0,0,0,87205,0,0,0,0,0,0,0,0,0,0,"Feb 2020",5,3,0,0,0
"PENNESHAW",0,0,0,0,0,0,"5222",0,0,0,5111,0,0,0,0,0,0,522208,0,1,0,0,0,0,1,0,0,0,"Feb 2020",2,0,0,0,0
"BOWHILL",0,0,0,0,0,0,"5238",0,0,0,5135,0,0,0,0,0,0,523801,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,2,0,0
"CLAYPANS",0,0,0,0,0,0,"5238",0,0,0,5139,0,0,0,0,0,0,523804,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,1,0,0
"KERSBROOK",0,0,0,0,0,0,"5231",0,0,0,5153,0,0,0,0,0,0,523101,0,2,0,0,0,1,0,0,0,0,"Feb 2020",4,0,1,0,0
"FLAXMAN VALLEY",0,0,0,0,0,0,"5235",0,0,0,5161,0,0,0,0,0,0,523507,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,1,0,0
"MOUNT PLEASANT",0,0,0,0,0,0,"5235",0,0,0,5168,0,0,0,0,0,0,523504,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,1
"CUDLEE CREEK",0,0,0,0,0,0,"5232",0,0,0,5176,0,0,0,0,0,0,523201,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,1,0,0,1
"FORRESTON",0,0,0,0,0,0,"5233",0,0,0,5181,0,0,0,0,0,0,523302,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,1,0,0
"GUMERACHA",0,0,0,0,0,0,"5233",0,0,0,5189,0,0,0,0,0,0,523303,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,1,0,1
"BIRDWOOD",0,0,0,0,0,0,"5234",0,0,0,5197,0,0,0,0,0,0,523401,0,0,0,0,0,0,1,0,0,0,"Feb 2020",2,0,1,0,0
"HAINES",0,0,0,0,1,0,"5223",0,0,0,5212,0,0,0,0,0,0,522328,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"KARATTA",0,0,0,0,0,0,"5223",0,0,0,5215,0,0,0,0,0,0,522306,0,0,0,0,0,0,0,0,0,0,"Feb 2020",4,3,1,0,0
"KINGSCOTE",0,1,0,0,1,0,"5223",0,0,0,5229,0,0,0,0,0,0,522324,0,1,0,0,0,2,0,0,1,0,"Feb 2020",7,0,1,0,0
"VIVONNE BAY",0,0,0,0,0,0,"5223",0,0,0,5248,0,0,0,0,0,0,522308,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,1,0,0
"HINDMARSH ISLAND",0,0,0,0,0,0,"5214",0,0,0,5257,0,0,0,0,0,0,521406,0,0,0,0,0,1,0,0,0,0,"Feb 2020",1,0,0,0,0
"PARNDANA",0,0,0,0,0,0,"5220",0,0,0,5264,0,0,0,0,0,0,522001,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,1
"AMERICAN RIVER",0,0,0,0,0,0,"5221",0,0,0,5268,0,0,0,0,0,0,522103,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,1
"HAHNDORF",0,0,0,0,0,0,"5245",0,0,0,5284,0,0,0,0,0,0,524501,0,0,0,0,0,3,0,0,0,0,"Feb 2020",4,0,0,0,1
"IWANTJA",0,0,0,0,0,0,"0872",0,0,0,529,0,0,0,0,0,0,87209,0,1,0,0,0,0,0,1,0,0,"Feb 2020",2,0,0,0,0
"MANNUM",0,0,0,0,2,0,"5238",0,0,1,5304,0,0,1,1,1,0,523827,0,2,0,0,0,0,0,0,0,0,"Feb 2020",12,0,3,0,1
"POMPOOTA",0,0,0,0,0,0,"5238",0,0,0,5310,0,0,0,2,0,0,523814,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,0
"PORT MANNUM",0,0,0,0,0,0,"5238",0,0,0,5318,0,0,0,0,0,0,523826,0,1,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"LITTLEHAMPTON",0,0,0,0,0,0,"5250",0,0,0,5330,0,0,0,1,0,0,525001,0,0,0,0,0,0,0,0,0,0,"Feb 2020",4,0,1,0,2
"TOTNESS",0,0,0,0,0,0,"5250",0,0,0,5341,0,0,0,0,0,0,525002,0,1,0,0,0,0,0,0,0,0,"Feb 2020",3,1,1,0,0
"MOUNT BARKER",0,0,0,0,2,0,"5251",0,2,0,5356,0,1,6,1,9,0,525101,0,3,0,0,0,7,1,0,1,0,"Feb 2020",55,2,12,0,8
"LENSWOOD",0,0,0,0,0,0,"5240",0,0,0,5382,0,0,0,0,0,0,524001,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,1
"LOBETHAL",0,0,0,0,0,0,"5241",0,0,1,5393,0,0,0,1,0,0,524101,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,0
"BALHANNAH",0,1,0,0,0,0,"5242",0,0,0,5405,0,0,0,0,0,0,524201,0,0,0,0,0,0,0,0,0,0,"Feb 2020",4,0,2,0,1
"KALTJITI",0,1,0,0,0,0,"0872",0,0,0,541,0,0,0,0,0,0,87208,0,0,0,0,0,0,0,0,0,0,"Feb 2020",3,0,1,0,1
"OAKBANK",0,0,0,0,1,0,"5243",0,0,0,5411,0,0,0,0,0,0,524301,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"WOODSIDE",0,0,0,0,0,0,"5244",0,0,0,5433,0,0,0,0,0,0,524403,0,0,0,0,0,3,1,1,1,0,"Feb 2020",11,1,0,0,4
"NAIRNE",0,1,0,0,0,0,"5252",0,0,0,5463,0,0,0,0,0,0,525201,0,2,0,1,1,0,0,0,0,0,"Feb 2020",8,0,2,0,1
"CHAPMAN BORE",0,0,0,0,0,0,"5253",0,0,0,5479,0,0,1,0,0,0,525307,0,0,0,0,0,0,0,0,0,0,"Feb 2020",3,0,1,0,1
"STRATHALBYN",0,0,0,0,2,0,"5255",0,0,0,5508,0,0,1,0,1,0,525509,0,0,0,0,0,1,0,0,0,0,"Feb 2020",17,4,6,0,2
"LANGHORNE CREEK",0,0,0,0,0,0,"5255",0,0,0,5518,0,0,0,0,0,0,525511,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,1,0,1
"MURRAY BRIDGE",0,7,3,0,2,0,"5253",0,2,1,5531,0,0,7,1,9,1,525315,0,16,0,0,2,6,6,0,0,0,"Feb 2020",110,0,20,0,27
"MURRAY BRIDGE EAST",0,1,0,0,0,0,"5253",0,0,1,5543,0,0,0,0,0,0,525313,0,0,0,0,0,0,1,0,0,0,"Feb 2020",4,0,1,0,0
"MURRAY BRIDGE SOUTH",0,0,0,0,0,0,"5253",0,0,0,5551,0,0,0,2,0,0,525318,0,0,0,0,0,0,0,0,0,0,"Feb 2020",4,1,0,0,1
"NORTHERN HEIGHTS",0,0,0,0,0,0,"5253",0,0,0,5557,0,0,1,0,0,0,525309,0,0,0,0,0,0,1,0,0,0,"Feb 2020",3,0,0,0,1
"RIVERGLADES",0,0,0,0,0,0,"5253",0,0,0,5563,0,0,0,0,0,0,525312,0,1,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"SUNNYSIDE",0,0,0,0,0,0,"5253",0,0,0,5567,0,0,0,0,0,0,525302,0,1,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"MIMILI",0,0,0,0,0,0,"0872",0,0,0,557,0,0,0,0,0,0,87212,0,2,0,0,0,0,0,0,0,0,"Feb 2020",5,0,1,0,2
"CALLINGTON",0,0,0,0,0,0,"5254",0,0,0,5586,0,0,0,0,0,0,525407,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,1
"CALOOTE",0,0,0,0,0,0,"5254",0,0,0,5587,0,0,0,0,0,0,525403,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,1
"ROCKY GULLY",0,0,0,0,0,0,"5254",0,0,0,5616,0,0,0,0,0,0,525409,0,0,0,0,0,1,0,0,0,0,"Feb 2020",1,0,0,0,0
"YOUNGHUSBAND",0,0,0,0,0,0,"5238",0,0,0,5644,0,0,0,0,0,0,523815,0,1,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"POOGINAGORIC",0,0,0,0,0,0,"5268",0,0,0,5651,0,0,0,0,0,0,526806,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,1,0,0
"WESTERN FLAT",0,0,0,0,0,0,"5268",0,0,0,5656,0,0,0,0,0,0,526807,0,0,0,0,0,1,0,0,0,0,"Feb 2020",1,0,0,0,0
"NATURI",0,0,0,0,0,0,"5259",0,0,0,5674,0,0,1,0,0,0,525905,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"KEITH",0,1,0,0,1,0,"5267",0,0,0,5695,0,0,0,0,0,0,526706,0,1,0,1,0,0,0,0,0,0,"Feb 2020",6,0,1,0,1
"MAKIN",0,0,0,0,0,0,"5267",0,0,0,5698,0,0,0,0,0,0,526701,0,0,0,0,0,1,0,0,0,0,"Feb 2020",1,0,0,0,0
"SHERWOOD",0,0,0,0,1,0,"5267",0,0,0,5704,0,0,0,0,0,0,526707,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"JERVOIS",0,1,0,0,0,0,"5259",0,0,0,5720,0,0,0,0,0,0,525903,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,0,0,0
"WILLYAROO",0,0,0,0,0,0,"5255",0,0,0,5723,0,0,0,0,0,0,525516,0,0,0,0,0,0,1,0,0,0,"Feb 2020",1,0,0,0,0
"CLAYTON BAY",0,0,0,0,0,0,"5256",0,0,0,5730,0,0,0,0,0,0,525604,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,1,0,0,0
"MILANG",0,1,0,0,0,0,"5256",0,0,0,5739,0,0,0,0,0,0,525603,0,1,0,0,0,0,0,0,0,0,"Feb 2020",4,0,0,0,2
"MENINGIE",0,0,0,0,0,0,"5264",0,0,1,5764,0,0,0,0,0,0,526403,0,0,0,0,0,0,0,0,0,0,"Feb 2020",4,0,1,0,2
"TINTINARA",0,0,0,0,0,0,"5266",0,0,0,5788,0,0,0,0,0,0,526602,0,2,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,0
"PIPALYATJARA",0,0,0,0,0,0,"0872",0,0,0,579,0,0,0,0,0,0,87215,0,0,0,0,0,2,0,1,0,0,"Feb 2020",3,0,0,0,0
"BORDERTOWN",0,0,0,0,0,0,"5268",0,0,0,5802,0,1,0,0,0,0,526804,0,1,0,0,0,0,0,0,0,0,"Feb 2020",5,0,1,0,2
"MILLICENT",0,2,0,0,2,1,"5280",0,0,0,5820,0,2,1,0,0,0,528005,0,1,0,1,0,0,1,0,0,0,"Feb 2020",21,1,5,0,4
"KINGSTON SE",0,0,0,0,0,0,"5275",0,0,0,5840,0,0,0,0,1,0,527505,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,1
"ROSETOWN",0,0,0,0,0,0,"5275",0,0,0,5845,0,0,0,0,2,0,527506,0,0,0,0,0,0,0,0,0,0,"Feb 2020",2,0,0,0,0
"NORA CREINA",0,0,0,0,0,0,"5276",0,0,0,5856,0,0,0,0,0,0,527602,0,0,0,0,0,0,0,0,0,0,"Feb 2020",1,0,1,0,0
"ROBE",0,0,0,0,0,0,"5276",0,0,0,5866,0,0,1,0,0,0,527603,0,0,0,1,0,1,0,0,0,0,"Feb 2020",5,0,1,0,1
"NANGWARRY",0,0,0,0,0,0,"5277",0,0,0,5883,0,0,0,0,0,0,527704,0,0,0,0,0,0,1,0,0,0,"Feb 2020",1,0,0,0,0
