SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"LEAWOOD GARDENS",0,0,0,0,0,0,"5150",0,0,0,4258,0,0,0,0,0,0,515001,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"CLELAND",0,0,0,0,0,0,"5152",0,0,0,4262,0,0,0,0,0,0,515204,0,0,0,0,0,2,0,0,0,0,"Apr 2020",2,0,0,0,0
"CRAFERS",0,0,0,0,0,0,"5152",0,0,0,4272,0,1,0,0,0,0,515201,0,1,0,0,0,0,0,0,0,0,"Apr 2020",3,0,1,0,0
"CRAFERS WEST",0,0,0,0,0,0,"5152",0,0,0,4281,0,0,0,0,0,0,515202,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,0,0,2
"STIRLING",0,0,0,0,0,0,"5152",0,0,0,4292,0,0,0,0,1,0,515203,0,0,0,0,0,0,1,0,0,0,"Apr 2020",6,0,3,0,1
"HEWETT",0,0,0,0,0,0,"5118",0,0,0,4316,0,0,0,0,0,0,511809,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,1,0,0,1
"WOODVILLE WEST",0,1,0,0,3,0,"5011",0,0,0,432,0,0,4,0,5,0,501104,0,2,0,0,0,0,1,1,1,0,"Apr 2020",26,1,4,0,3
"HALLETT COVE",0,1,0,0,4,0,"5158",0,0,1,4344,0,0,0,1,3,0,515801,0,0,0,1,1,0,0,0,1,0,"Apr 2020",19,0,2,0,4
"O'HALLORAN HILL",0,0,0,0,0,0,"5158",0,0,0,4356,0,0,0,0,0,0,515802,0,0,0,0,0,0,0,0,0,0,"Apr 2020",3,0,2,0,1
"ALDINGA",0,0,0,0,0,0,"5173",0,0,1,4374,0,0,0,0,0,0,517301,0,0,0,0,0,1,0,0,0,0,"Apr 2020",8,0,5,0,1
"ALDINGA BEACH",0,0,0,0,1,1,"5173",0,0,0,4386,0,3,1,2,0,0,517302,0,4,0,0,1,0,0,0,0,0,"Apr 2020",25,1,5,0,6
"PORT WILLUNGA",0,0,0,0,0,0,"5173",0,0,0,4398,0,0,0,0,0,0,517303,0,1,0,0,0,1,0,0,0,0,"Apr 2020",8,0,1,0,5
"PORT NOARLUNGA",0,1,0,0,1,0,"5167",0,0,0,4410,0,0,0,0,0,0,516701,0,1,0,0,0,0,0,0,0,0,"Apr 2020",5,0,1,0,1
"CHANDLERS HILL",0,0,0,0,0,0,"5159",0,0,0,4416,0,0,1,0,0,0,515902,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"FLAGSTAFF HILL",0,0,0,0,0,0,"5159",0,0,0,4426,0,0,1,0,0,0,515903,0,1,0,2,0,0,0,0,0,0,"Apr 2020",7,0,2,0,1
"HAPPY VALLEY",0,0,0,0,0,0,"5159",0,0,0,4438,0,0,0,0,1,0,515904,0,0,0,0,4,0,0,0,0,0,"Apr 2020",12,3,3,0,1
"ATHOL PARK",0,0,0,0,4,1,"5012",0,1,0,444,0,0,3,0,0,0,501201,0,1,0,0,1,0,1,0,1,0,"Apr 2020",17,0,1,0,3
"LONSDALE",0,0,0,0,3,0,"5160",0,0,0,4450,0,0,0,0,0,0,516001,0,2,0,0,0,8,1,0,0,0,"Apr 2020",25,2,7,0,2
"OLD REYNELLA",0,1,0,0,6,0,"5161",0,0,0,4462,0,0,0,0,6,0,516102,0,1,0,0,1,1,1,0,0,0,"Apr 2020",25,1,7,0,0
"REYNELLA",0,0,0,0,3,0,"5161",0,0,0,4474,0,1,0,0,1,0,516101,0,0,0,0,0,3,0,0,0,0,"Apr 2020",12,0,3,0,1
"REYNELLA EAST",0,0,0,0,0,0,"5161",0,0,0,4486,0,0,0,0,0,0,516103,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,2,0,0
"PORT NOARLUNGA SOUTH",0,2,0,0,1,0,"5167",0,0,0,4498,0,2,1,1,0,0,516702,0,0,0,0,2,0,0,0,0,0,"Apr 2020",13,0,3,0,1
"NOARLUNGA CENTRE",0,0,0,0,3,0,"5168",0,0,1,4510,0,2,0,1,9,0,516802,0,5,0,0,2,1,0,1,0,0,"Apr 2020",30,0,3,0,2
"NOARLUNGA DOWNS",0,1,0,1,2,1,"5168",0,0,0,4522,0,0,1,0,0,0,516803,0,1,0,0,0,0,0,0,0,0,"Apr 2020",15,1,2,0,5
"OLD NOARLUNGA",0,0,0,0,0,0,"5168",0,2,0,4537,0,0,3,0,0,0,516801,0,1,0,0,0,0,0,0,0,0,"Apr 2020",10,0,2,0,2
"MOANA",0,0,0,0,1,0,"5169",1,0,0,4549,0,1,0,0,0,0,516901,0,1,0,0,0,1,0,0,0,0,"Apr 2020",8,1,1,0,1
"MANSFIELD PARK",0,0,0,0,5,0,"5012",0,1,0,456,0,0,0,0,0,0,501202,0,6,0,1,0,0,0,0,0,0,"Apr 2020",19,2,3,0,1
"SEAFORD",0,1,0,0,0,0,"5169",0,0,0,4561,0,0,2,0,5,1,516902,0,2,0,2,0,0,0,0,0,0,"Apr 2020",28,0,12,0,3
"ABERFOYLE PARK",0,0,0,0,0,0,"5159",0,0,0,4573,0,3,0,0,0,0,515901,0,2,0,0,0,0,1,0,0,0,"Apr 2020",14,1,5,0,2
"CLARENDON",0,0,0,0,0,0,"5157",0,0,0,4585,0,0,0,0,0,0,515702,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"CHRISTIES BEACH",0,1,0,1,3,0,"5165",0,0,0,4602,0,0,2,4,5,0,516501,0,5,0,0,3,8,1,0,0,0,"Apr 2020",48,1,7,0,7
"O'SULLIVAN BEACH",0,2,0,0,1,0,"5166",0,0,0,4614,0,0,1,0,0,0,516601,0,1,0,0,0,1,0,0,0,0,"Apr 2020",12,0,2,0,4
"SEAFORD HEIGHTS",0,0,0,0,0,0,"5169",0,0,0,4626,0,0,1,0,1,0,516905,0,0,0,0,0,0,0,0,0,0,"Apr 2020",4,0,1,0,1
"SEAFORD MEADOWS",0,0,1,0,2,1,"5169",0,0,1,4638,0,1,2,2,0,0,516904,0,2,0,0,0,0,0,0,1,0,"Apr 2020",17,0,1,0,3
"SEAFORD RISE",0,0,0,0,2,1,"5169",0,0,0,4650,0,0,0,0,0,0,516903,0,3,0,0,0,0,1,0,0,0,"Apr 2020",11,1,1,0,2
"MASLIN BEACH",0,0,0,0,0,0,"5170",0,0,0,4662,0,1,0,0,0,0,517001,0,0,0,0,0,0,0,0,0,0,"Apr 2020",3,0,1,0,1
"BLEWITT SPRINGS",0,0,0,0,0,0,"5171",0,0,0,4668,0,0,0,0,0,0,517101,0,0,0,0,0,1,0,0,0,0,"Apr 2020",1,0,0,0,0
"WOODVILLE GARDENS",0,1,0,0,1,0,"5012",0,1,0,468,0,0,0,0,0,0,501203,0,5,0,0,0,0,0,0,0,0,"Apr 2020",16,2,2,0,4
"MCLAREN VALE",0,0,0,0,1,0,"5171",0,0,0,4685,0,0,0,0,0,0,517103,0,0,0,1,0,3,0,0,0,0,"Apr 2020",7,0,0,0,2
"WHITES VALLEY",0,0,0,0,0,0,"5172",0,0,0,4710,0,0,0,0,0,0,517202,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,1
"WILLUNGA",0,0,0,0,0,0,"5172",0,0,0,4719,0,0,0,0,0,0,517204,0,0,0,0,0,1,0,0,0,0,"Apr 2020",2,0,0,0,1
"PORT ELLIOT",0,0,0,0,0,0,"5212",0,0,0,4733,0,0,2,0,0,0,521201,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,0,0,0
"MIDDLETON",0,0,0,0,0,0,"5213",0,0,0,4745,0,0,0,0,0,0,521301,0,1,0,0,0,0,0,0,0,0,"Apr 2020",2,0,1,0,0
"SELLICKS BEACH",0,0,0,0,1,1,"5174",0,0,0,4756,0,0,1,0,0,0,517401,0,2,0,0,0,2,0,0,0,0,"Apr 2020",8,0,1,0,0
"NORMANVILLE",0,0,0,0,0,0,"5204",0,0,0,4768,0,0,2,0,0,0,520402,0,0,0,0,0,0,1,0,0,0,"Apr 2020",4,0,1,0,0
"RAPID BAY",0,0,0,0,0,0,"5204",0,0,0,4774,0,0,0,2,0,0,520405,0,0,0,0,0,0,0,0,0,0,"Apr 2020",3,0,0,0,1
"SECOND VALLEY",0,0,0,0,0,0,"5204",0,0,0,4781,0,0,1,0,0,0,520404,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"WIRRINA COVE",0,0,0,0,0,0,"5204",0,0,0,4786,0,0,0,0,0,0,520409,0,1,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"MOUNT COMPASS",0,0,0,0,1,0,"5210",0,0,0,4796,0,0,0,0,0,0,521001,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"BOWDEN",0,0,0,0,8,0,"5007",0,0,0,48,0,0,1,0,0,0,500701,0,0,0,0,0,2,2,0,0,0,"Apr 2020",17,0,2,0,2
"WOODVILLE NORTH",0,0,0,0,1,0,"5012",0,2,0,480,0,0,0,0,4,0,501204,0,0,0,0,0,0,1,0,0,0,"Apr 2020",14,1,2,0,3
"ENCOUNTER BAY",0,0,0,0,0,0,"5211",0,0,0,4808,0,0,0,1,0,0,521101,0,1,0,0,0,0,0,0,0,0,"Apr 2020",3,0,0,0,1
"HAYBOROUGH",0,0,0,0,0,0,"5211",0,0,0,4819,0,0,0,0,1,0,521102,0,0,0,0,0,0,0,0,0,0,"Apr 2020",5,1,0,0,3
"HINDMARSH VALLEY",0,0,0,0,0,0,"5211",0,0,0,4826,0,0,0,0,0,0,521109,0,0,0,0,0,1,0,0,2,0,"Apr 2020",3,0,0,0,0
"BACK VALLEY",0,0,0,0,0,0,"5211",0,0,0,4831,0,0,0,0,0,0,521106,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,1
"KUITPO",0,0,0,0,1,0,"5201",0,0,0,4844,0,0,0,0,0,0,520105,0,1,0,0,0,0,0,0,0,0,"Apr 2020",2,0,0,0,0
"MEADOWS",0,0,0,0,0,0,"5201",0,0,0,4852,0,0,1,0,0,0,520104,0,0,0,0,0,0,0,0,0,0,"Apr 2020",3,0,2,0,0
"HINDMARSH TIERS",0,0,0,0,0,0,"5202",0,0,0,4862,0,0,0,0,0,0,520201,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,1,1,0,0
"MYPONGA",0,0,0,0,0,0,"5202",0,0,0,4871,0,0,1,0,0,0,520203,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,1,0,0
"PARAWA",0,0,0,0,0,0,"5203",0,0,0,4880,0,0,0,0,0,0,520302,0,0,0,0,0,1,0,0,0,0,"Apr 2020",2,0,0,0,1
"YANKALILLA",0,0,0,0,0,0,"5203",0,1,0,4895,0,0,0,0,0,0,520301,0,0,0,0,1,1,1,0,0,0,"Apr 2020",5,0,1,0,0
"GILLMAN",0,0,0,0,0,0,"5013",0,0,0,491,0,0,0,0,0,0,501301,0,1,0,0,0,0,0,0,0,0,"Apr 2020",3,0,1,0,1
"MORPHETT VALE",0,2,4,0,9,1,"5162",0,1,0,4922,0,3,7,6,10,0,516201,0,21,1,0,1,5,3,1,0,0,"Apr 2020",151,4,30,0,42
"WOODCROFT",0,0,0,0,3,0,"5162",0,0,0,4934,0,0,1,0,3,0,516202,0,2,0,0,2,2,0,0,1,0,"Apr 2020",19,0,4,0,1
"HACKHAM",0,0,0,0,0,0,"5163",0,0,0,4946,0,1,1,0,3,1,516301,0,1,0,0,0,2,2,0,0,0,"Apr 2020",14,0,0,0,3
"HACKHAM WEST",0,0,0,0,0,0,"5163",0,1,0,4958,0,0,1,1,0,0,516302,0,3,0,0,0,0,2,1,0,0,"Apr 2020",18,0,2,0,7
"HUNTFIELD HEIGHTS",0,1,0,0,0,0,"5163",0,0,0,4970,0,0,0,1,0,0,516304,0,3,0,0,0,0,0,0,0,0,"Apr 2020",12,0,2,0,5
"ONKAPARINGA HILLS",0,0,0,0,0,0,"5163",0,0,0,4980,0,0,1,0,0,0,516303,0,1,0,0,0,0,0,0,0,0,"Apr 2020",2,0,0,0,0
"CHRISTIE DOWNS",0,0,0,0,1,0,"5164",0,0,0,4992,0,2,1,0,1,0,516401,0,2,0,2,1,0,1,0,0,0,"Apr 2020",22,1,4,0,6
"CYGNET RIVER",0,0,0,0,0,0,"5223",0,0,0,5005,0,0,0,0,0,0,522326,0,0,0,0,0,0,1,0,0,0,"Apr 2020",1,0,0,0,0
"CURRENCY CREEK",0,1,0,0,0,0,"5214",0,0,0,5014,0,0,0,0,0,0,521407,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,0,0,1
"GOOLWA",0,0,0,0,0,1,"5214",0,0,0,5024,0,0,0,0,0,0,521401,0,0,0,0,0,1,0,0,0,0,"Apr 2020",4,1,0,0,1
"GOOLWA BEACH",0,0,0,0,0,0,"5214",0,0,0,5036,0,0,0,0,0,0,521402,0,0,0,0,0,0,0,0,0,0,"Apr 2020",8,0,0,0,8
"GOOLWA NORTH",0,0,0,0,0,0,"5214",0,0,0,5046,0,0,0,1,0,0,521403,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"GOOLWA SOUTH",0,0,0,0,1,0,"5214",0,0,0,5058,0,0,0,0,0,0,521404,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"AMATA",0,1,0,0,1,0,"0872",0,0,0,506,0,0,0,0,0,0,87206,0,0,0,0,0,2,0,0,0,0,"Apr 2020",4,0,0,0,0
"MOUNT JAGGED",0,0,0,0,0,0,"5211",0,0,0,5084,0,1,0,0,0,0,521110,0,0,0,0,0,1,0,0,0,0,"Apr 2020",3,0,1,0,0
"VICTOR HARBOR",0,0,0,0,1,0,"5211",0,0,0,5095,0,0,0,0,0,0,521104,0,5,0,0,0,1,0,0,0,0,"Apr 2020",11,0,2,0,2
"MUSTON",0,0,0,0,1,0,"5221",0,0,0,5100,0,0,0,0,0,0,522101,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"BAUDIN BEACH",0,0,0,0,0,0,"5222",0,0,0,5103,0,0,0,0,0,0,522206,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,1,0,1
"BROWN BEACH",0,0,0,0,0,0,"5222",0,0,0,5105,0,0,0,0,0,0,522205,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,1,0,1
"KANGAROO HEAD",0,0,0,0,0,0,"5222",0,0,0,5106,0,0,0,0,0,0,522207,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,1,0,0,0
"PENNESHAW",0,0,0,0,0,0,"5222",0,1,0,5110,0,0,0,0,0,0,522208,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,1,0,0
"BOLTO",0,0,0,0,0,0,"5238",0,0,0,5132,0,0,0,1,0,0,523825,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,1,0,0
"CAURNAMONT",0,0,0,0,0,0,"5238",0,0,0,5138,0,0,0,0,0,0,523812,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"FLAXMAN VALLEY",0,0,0,0,0,0,"5235",0,0,0,5160,0,0,0,0,0,0,523507,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,1
"MOUNT PLEASANT",0,0,0,0,0,0,"5235",0,0,0,5166,0,0,0,0,0,0,523504,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"GUMERACHA",0,0,0,0,1,0,"5233",0,0,0,5188,0,0,0,0,0,0,523303,0,0,0,0,0,1,0,0,0,0,"Apr 2020",3,0,1,0,0
"KENTON VALLEY",0,0,0,0,0,0,"5233",0,0,0,5191,0,0,0,0,0,0,523301,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"BIRDWOOD",0,0,0,0,0,0,"5234",0,0,0,5196,0,0,0,0,0,0,523401,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,0,0,2
"DUNCAN",0,0,0,0,1,0,"5223",0,0,0,5206,0,0,0,0,0,0,522310,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"KINGSCOTE",0,0,0,0,0,0,"5223",0,0,0,5227,0,0,0,0,0,0,522324,0,2,0,0,0,2,0,0,0,0,"Apr 2020",9,1,1,0,3
"SEAL BAY",0,0,0,0,0,0,"5223",0,0,0,5239,0,0,0,0,0,0,522315,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,1,1,0,0
"IWANTJA",0,0,0,0,0,0,"0872",0,0,0,528,0,0,0,0,0,0,87209,0,1,0,0,0,2,0,0,0,0,"Apr 2020",4,0,0,0,1
"HAHNDORF",0,0,0,0,0,0,"5245",0,0,0,5282,0,0,0,0,0,0,524501,0,1,0,0,1,1,1,0,0,0,"Apr 2020",8,0,2,0,2
"BLAKISTON",0,0,0,0,0,0,"5250",0,0,0,5293,0,0,0,0,0,0,525003,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,1
"MANNUM",0,0,0,0,0,0,"5238",0,0,0,5302,0,0,1,0,0,0,523827,0,1,0,0,0,0,1,0,0,0,"Apr 2020",8,0,2,0,3
"KALKA",0,0,0,0,1,0,"0872",0,0,0,532,0,0,0,0,0,0,87210,0,1,0,0,0,0,0,0,0,0,"Apr 2020",4,0,0,0,2
"LITTLEHAMPTON",0,0,0,0,0,0,"5250",0,0,0,5328,0,0,0,0,0,0,525001,0,0,0,0,0,0,0,0,0,0,"Apr 2020",3,0,2,0,1
"TOTNESS",0,0,0,0,0,0,"5250",0,1,0,5339,0,0,0,0,1,0,525002,0,0,0,0,0,0,0,0,1,0,"Apr 2020",4,0,1,0,0
"BUGLE RANGES",0,0,0,0,0,0,"5251",0,0,0,5344,0,0,0,0,0,0,525105,0,1,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"MOUNT BARKER",0,2,0,0,2,0,"5251",0,0,0,5354,0,1,2,2,1,0,525101,0,2,0,1,4,2,2,8,1,0,"Apr 2020",53,2,14,0,7
"TUNGKILLO",0,0,0,0,0,0,"5236",0,0,0,5374,0,0,0,0,0,0,523601,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"MILENDELLA",0,0,0,0,0,0,"5237",0,0,0,5377,0,0,0,0,0,0,523702,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,1
"LENSWOOD",0,0,0,0,0,0,"5240",0,0,0,5381,0,0,0,0,0,0,524001,0,0,0,0,0,1,0,0,0,0,"Apr 2020",1,0,0,0,0
"KALTJITI",0,0,0,0,0,0,"0872",0,0,0,539,0,0,0,0,0,0,87208,0,0,0,0,0,0,0,0,0,0,"Apr 2020",5,0,0,0,5
"LOBETHAL",0,0,0,0,0,0,"5241",0,0,0,5391,0,0,0,0,0,0,524101,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"BALHANNAH",0,0,0,0,0,0,"5242",0,0,0,5403,0,0,0,0,1,0,524201,0,0,0,0,0,0,0,0,0,0,"Apr 2020",4,1,2,0,0
"WOODSIDE",0,0,0,0,1,0,"5244",0,0,0,5431,0,0,0,0,0,0,524403,0,0,0,0,0,1,0,0,0,0,"Apr 2020",2,0,0,0,0
"WISTOW",0,0,0,0,1,0,"5251",0,0,0,5439,0,0,0,0,0,0,525104,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"BRUKUNGA",0,1,0,0,0,0,"5252",0,0,0,5445,0,0,0,0,0,0,525204,0,0,0,0,0,0,0,0,0,0,"Apr 2020",3,0,1,0,1
"KANMANTOO",0,0,0,0,0,0,"5252",0,0,0,5451,0,0,0,0,0,0,525205,0,0,0,0,0,1,0,0,0,0,"Apr 2020",1,0,0,0,0
"NAIRNE",0,1,0,0,0,0,"5252",0,0,0,5461,0,1,0,0,0,0,525201,0,1,0,1,0,1,0,1,0,0,"Apr 2020",8,0,0,0,2
"BRINKLEY",0,0,0,0,0,0,"5253",0,0,0,5471,0,0,0,0,0,0,525321,0,0,0,0,0,1,2,0,0,0,"Apr 2020",3,0,0,0,0
"STRATHALBYN",0,0,0,0,1,0,"5255",0,0,0,5506,0,0,2,0,0,0,525509,0,0,0,0,1,2,0,0,0,0,"Apr 2020",8,0,1,0,1
"TOOPERANG",0,1,0,0,0,0,"5255",0,0,0,5512,0,0,0,0,0,0,525520,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"MURRAY BRIDGE",0,1,5,0,1,2,"5253",0,1,1,5529,0,0,5,4,14,0,525315,0,17,0,0,0,5,2,1,1,0,"Apr 2020",110,7,22,0,21
"MURRAY BRIDGE EAST",0,1,0,0,0,0,"5253",0,0,0,5541,0,0,0,0,1,0,525313,0,0,0,0,0,0,0,0,0,0,"Apr 2020",6,0,3,0,1
"MIMILI",0,0,0,0,0,0,"0872",0,0,0,555,0,0,0,0,0,0,87212,0,1,0,0,0,0,0,0,0,0,"Apr 2020",3,0,1,0,1
"MURRAY BRIDGE SOUTH",0,0,0,0,0,0,"5253",0,0,0,5550,0,0,0,0,0,0,525318,0,0,0,0,0,1,1,0,0,0,"Apr 2020",3,1,0,0,0
"NORTHERN HEIGHTS",0,0,0,0,0,0,"5253",0,0,0,5556,0,0,0,0,0,0,525309,0,1,0,0,0,0,0,0,1,0,"Apr 2020",2,0,0,0,0
"CALLINGTON",0,0,0,0,0,0,"5254",0,0,0,5585,0,0,0,0,0,0,525407,0,2,0,0,0,0,0,0,0,0,"Apr 2020",3,0,1,0,0
"MONARTO SOUTH",0,0,0,0,0,0,"5254",0,0,0,5595,0,0,0,0,0,0,525408,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,1
"MYPOLONGA",0,0,0,0,1,0,"5254",0,0,0,5602,0,0,0,0,0,0,525405,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"MURPUTJA",0,0,0,0,0,0,"0872",0,0,0,563,0,0,0,0,0,0,87213,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,1,0,1
"PURNONG",0,0,0,0,0,0,"5238",0,0,0,5630,0,0,0,0,0,0,523813,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"WONGULLA",0,0,0,0,0,0,"5238",0,0,0,5640,0,0,1,0,0,0,523808,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"NYAPARI",0,0,0,0,0,0,"0872",0,0,0,568,0,0,0,0,0,0,87214,0,0,0,0,0,1,0,0,0,0,"Apr 2020",1,0,0,0,0
"JERVOIS",0,1,0,0,0,0,"5259",0,0,0,5719,0,0,0,0,0,0,525903,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"YUMALI",0,0,0,0,0,0,"5261",0,0,0,5742,0,0,0,0,0,0,526102,0,0,0,0,0,0,1,0,0,0,"Apr 2020",2,0,1,0,0
"COONAWARRA",0,0,0,0,1,0,"5263",0,0,0,5751,0,0,0,0,0,0,526301,0,0,0,0,0,1,0,0,0,0,"Apr 2020",3,1,0,0,0
"MENINGIE",0,0,0,0,0,0,"5264",0,0,0,5762,0,0,0,0,0,0,526403,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"PIPALYATJARA",0,0,0,0,1,0,"0872",0,0,0,577,0,0,0,0,0,0,87215,0,0,0,0,0,0,0,0,0,0,"Apr 2020",4,0,1,0,2
"COONALPYN",0,0,0,0,0,0,"5265",0,0,0,5776,0,0,0,0,0,0,526501,0,1,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"BORDERTOWN",0,0,0,0,0,0,"5268",0,0,0,5800,0,0,0,0,0,0,526804,0,0,0,0,0,2,0,0,0,0,"Apr 2020",2,0,0,0,0
"MILLICENT",0,1,0,0,2,0,"5280",0,0,0,5818,0,0,2,0,0,0,528005,0,3,0,0,0,1,0,2,0,0,"Apr 2020",15,1,0,0,3
"KINGSTON SE",0,1,0,0,0,0,"5275",0,0,0,5838,0,0,0,0,0,0,527505,0,0,0,0,0,1,0,0,0,0,"Apr 2020",3,0,1,0,0
"ROSETOWN",0,0,0,0,0,0,"5275",0,0,0,5844,0,0,0,0,0,0,527506,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"ROBE",0,0,0,0,0,0,"5276",0,0,0,5864,0,0,1,0,0,0,527603,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"MONBULLA",0,0,0,0,0,0,"5277",0,0,0,5874,0,0,0,0,0,0,527709,0,1,0,0,0,0,0,0,0,0,"Apr 2020",2,0,1,0,0
"NANGWARRY",0,0,0,0,0,0,"5277",0,0,0,5881,0,0,1,0,0,0,527704,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,1,0,0
"PUKATJA",0,1,0,0,0,0,"0872",0,0,0,589,0,0,1,0,0,0,87207,0,1,0,0,0,0,0,0,0,0,"Apr 2020",3,0,0,0,0
"PENOLA",0,0,0,0,0,0,"5277",0,0,0,5893,0,0,0,0,1,0,527708,0,1,0,0,0,0,0,0,0,0,"Apr 2020",2,0,0,0,0
"TILLEY SWAMP",0,0,0,0,0,0,"5275",0,0,0,5901,0,0,0,0,0,0,527501,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,1,0,0
"MOYHALL",0,1,0,0,0,0,"5271",0,0,0,5918,0,0,0,0,0,0,527113,0,0,0,0,0,0,0,0,0,0,"Apr 2020",2,0,0,0,1
"NARACOORTE",0,0,0,0,0,1,"5271",0,0,0,5928,0,1,0,0,0,0,527110,0,0,0,0,0,0,0,0,0,0,"Apr 2020",7,0,2,0,3
"PADTHAWAY",0,1,0,0,0,0,"5271",0,0,0,5935,0,0,0,0,0,0,527101,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"TAILEM BEND",0,0,1,0,4,0,"5260",0,0,0,5962,0,0,0,1,0,0,526001,0,0,0,0,0,1,0,0,0,0,"Apr 2020",11,0,4,0,0
"UMUWA",0,0,0,0,0,0,"0872",0,0,0,598,0,0,0,0,0,0,87216,0,1,0,0,0,1,0,0,0,0,"Apr 2020",3,0,1,0,0
"WATERLOO",0,0,0,0,0,0,"5413",0,0,0,5986,0,0,1,0,0,0,541304,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"MANOORA",0,0,0,0,0,0,"5414",0,0,0,5989,0,0,0,0,0,0,541401,0,0,0,0,0,0,1,0,0,0,"Apr 2020",1,0,0,0,0
"HANSON",0,0,0,0,1,0,"5417",0,0,0,5993,0,0,0,0,0,0,541704,0,0,0,0,0,0,0,0,0,0,"Apr 2020",1,0,0,0,0
"WEST HINDMARSH",0,0,0,0,2,0,"5007",0,0,0,60,0,0,0,0,0,0,500705,0,0,0,0,1,0,1,0,0,0,"Apr 2020",6,0,0,0,2
"BROUGHTON RIVER VALLEY",0,0,0,0,0,0,"5454",0,0,0,6007,0,0,1,0,0,0,545405,0,0,0,0,0,0,1,0,0,0,"Apr 2020",2,0,0,0,0
"TANTANOOLA",0,0,0,1,0,0,"5280",0,0,0,6021,0,0,0,0,0,0,528011,0,0,0,0,0,1,0,0,0,0,"Apr 2020",2,0,0,0,0
