SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"HEATHFIELD",0,0,0,0,0,0,"5153",0,0,0,4175,0,1,0,0,0,0,515301,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"JUPITER CREEK",0,0,0,0,0,0,"5153",0,0,0,4183,0,0,0,0,0,0,515313,0,1,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"BRIDGEWATER",0,0,0,0,2,0,"5155",0,0,0,4190,0,0,0,0,0,0,515501,0,0,0,0,0,0,0,0,0,0,"Nov 2019",5,1,2,0,0
"ASHBOURNE",0,1,0,0,0,0,"5157",0,0,0,4207,0,0,0,0,0,0,515706,0,0,0,0,0,0,0,0,0,0,"Nov 2019",3,0,1,0,1
"BULL CREEK",0,0,0,0,0,0,"5157",0,0,0,4210,0,0,0,0,0,0,515707,0,1,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"ALDGATE",0,1,0,0,0,0,"5154",0,0,0,4228,0,0,1,0,0,0,515401,0,1,0,0,1,4,0,0,0,0,"Nov 2019",10,0,2,0,0
"GREENHILL",0,0,0,0,0,0,"5140",0,0,0,4240,0,0,0,0,0,0,514001,0,0,0,0,0,0,1,0,0,0,"Nov 2019",1,0,0,0,0
"WOODVILLE WEST",0,1,0,0,3,0,"5011",0,0,0,425,0,0,3,3,0,0,501104,0,4,0,0,1,2,1,0,0,0,"Nov 2019",28,0,7,0,3
"CRAFERS",0,0,0,0,1,0,"5152",0,0,0,4266,0,0,0,0,0,0,515201,0,0,0,0,0,0,0,0,0,0,"Nov 2019",2,0,1,0,0
"STIRLING",0,0,0,0,0,0,"5152",0,0,0,4285,0,0,0,0,0,0,515203,0,0,0,0,0,4,0,0,0,0,"Nov 2019",6,0,1,0,1
"ECHUNGA",0,0,0,0,0,0,"5153",0,0,0,4301,0,0,0,0,0,0,515310,0,0,0,0,2,0,0,0,0,0,"Nov 2019",2,0,0,0,0
"HEWETT",0,0,0,0,0,0,"5118",0,0,0,4309,0,0,0,0,0,0,511809,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,1
"KANGAROO FLAT",0,0,0,0,0,1,"5118",0,0,0,4324,0,0,0,0,0,0,511810,0,0,0,0,0,0,1,0,0,0,"Nov 2019",2,0,0,0,0
"KANGARILLA",0,0,0,0,0,0,"5157",0,0,0,4330,0,0,0,0,0,0,515705,0,1,0,0,0,0,0,0,1,0,"Nov 2019",3,1,0,0,0
"HALLETT COVE",0,2,0,0,3,0,"5158",0,1,0,4337,0,0,0,2,1,0,515801,0,1,0,0,0,0,0,0,0,0,"Nov 2019",13,0,1,0,2
"O'HALLORAN HILL",0,1,0,1,2,0,"5158",0,0,0,4349,0,0,0,0,1,0,515802,0,1,0,0,1,1,0,0,0,0,"Nov 2019",14,0,5,0,1
"ALDINGA",0,0,0,0,0,0,"5173",0,0,0,4367,0,0,0,0,2,0,517301,0,1,0,0,0,4,0,0,0,0,"Nov 2019",14,0,7,0,0
"ATHOL PARK",0,0,0,0,2,0,"5012",0,0,0,437,0,0,2,0,1,0,501201,0,1,0,0,0,0,2,0,0,0,"Nov 2019",13,0,3,0,2
"ALDINGA BEACH",0,2,0,0,0,4,"5173",0,0,0,4379,0,1,1,0,0,0,517302,0,8,0,0,1,5,2,0,0,0,"Nov 2019",42,0,9,0,9
"PORT WILLUNGA",0,0,0,0,0,1,"5173",0,0,0,4391,0,0,0,1,0,0,517303,0,0,0,0,0,0,2,0,1,0,"Nov 2019",7,1,1,0,0
"PORT NOARLUNGA",0,0,0,0,2,0,"5167",0,0,0,4403,0,0,0,1,1,0,516701,0,3,0,0,0,1,0,0,0,0,"Nov 2019",13,1,2,0,2
"FLAGSTAFF HILL",0,0,0,0,0,0,"5159",1,0,0,4419,0,0,0,0,0,0,515903,0,1,0,0,1,4,1,0,0,0,"Nov 2019",10,0,1,0,1
"HAPPY VALLEY",0,0,0,0,8,1,"5159",0,0,0,4431,0,0,1,0,1,0,515904,0,1,0,1,1,1,3,0,0,0,"Nov 2019",29,0,8,0,3
"LONSDALE",0,0,0,0,3,0,"5160",3,1,0,4443,0,0,0,0,0,0,516001,0,0,0,0,0,5,0,3,0,0,"Nov 2019",32,5,6,0,6
"OLD REYNELLA",0,0,0,0,3,0,"5161",0,0,0,4455,0,1,0,0,10,0,516102,0,4,0,1,0,1,1,0,0,0,"Nov 2019",31,0,8,0,2
"REYNELLA",0,0,0,0,2,0,"5161",0,1,0,4467,0,0,3,0,2,0,516101,0,3,0,0,0,2,3,0,0,0,"Nov 2019",31,1,11,0,3
"REYNELLA EAST",0,0,0,0,0,0,"5161",0,0,0,4479,0,0,1,0,0,0,516103,0,1,0,0,1,0,0,0,0,0,"Nov 2019",5,0,0,0,2
"MANSFIELD PARK",0,0,0,0,5,0,"5012",0,0,0,449,0,1,3,1,2,0,501202,0,0,0,0,1,1,0,0,0,0,"Nov 2019",27,2,4,0,7
"PORT NOARLUNGA SOUTH",0,0,0,0,0,0,"5167",0,0,0,4491,0,0,0,0,0,0,516702,0,0,0,0,0,0,0,0,0,0,"Nov 2019",3,0,1,0,2
"NOARLUNGA CENTRE",0,0,1,0,4,1,"5168",0,0,0,4503,0,2,0,5,18,0,516802,0,6,0,0,1,2,0,1,0,0,"Nov 2019",62,0,12,0,9
"NOARLUNGA DOWNS",0,1,0,0,1,1,"5168",0,0,0,4515,0,0,3,1,1,0,516803,0,4,0,0,0,0,1,2,0,0,"Nov 2019",25,1,5,0,4
"OLD NOARLUNGA",0,0,0,0,0,0,"5168",0,0,0,4527,0,0,0,0,0,0,516801,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,1
"OLD NOARLUNGA",0,0,0,0,2,0,"5168",0,0,0,4530,0,0,0,2,2,0,516801,0,1,0,0,0,1,0,0,0,0,"Nov 2019",13,0,4,0,1
"MOANA",0,0,0,0,2,0,"5169",0,2,0,4542,0,0,2,1,2,0,516901,0,0,0,0,0,0,0,0,0,0,"Nov 2019",14,0,2,0,3
"SEAFORD",0,0,0,0,1,0,"5169",0,0,0,4554,0,0,1,0,13,0,516902,0,1,0,1,0,0,0,0,1,0,"Nov 2019",38,2,11,1,6
"ABERFOYLE PARK",0,0,0,0,2,0,"5159",0,0,0,4566,0,4,3,0,6,0,515901,0,2,0,0,0,1,3,0,1,0,"Nov 2019",34,1,5,0,6
"CHRISTIES BEACH",0,1,0,0,4,1,"5165",0,1,0,4595,0,3,1,0,6,1,516501,0,2,0,0,0,5,0,0,1,0,"Nov 2019",42,0,11,0,5
"O'SULLIVAN BEACH",0,0,0,0,0,0,"5166",0,0,0,4607,0,1,2,0,0,0,516601,0,1,0,0,0,3,0,0,0,0,"Nov 2019",8,0,1,0,0
"WOODVILLE GARDENS",0,0,0,0,0,0,"5012",0,0,0,461,0,0,1,0,1,0,501203,0,0,0,0,0,0,1,0,0,0,"Nov 2019",14,1,4,0,6
"SEAFORD HEIGHTS",0,0,0,0,0,0,"5169",0,0,0,4619,0,0,0,0,0,0,516905,0,0,0,0,1,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"SEAFORD MEADOWS",0,2,0,0,1,3,"5169",0,0,0,4631,0,1,2,0,0,0,516904,0,3,0,0,0,0,0,0,0,0,"Nov 2019",22,0,4,0,6
"SEAFORD RISE",0,1,0,0,1,2,"5169",0,1,0,4643,0,1,2,1,0,0,516903,0,9,0,0,0,0,2,0,0,0,"Nov 2019",35,2,3,0,10
"MASLIN BEACH",0,0,0,0,0,2,"5170",0,0,0,4655,0,0,0,0,0,0,517001,0,0,0,0,0,0,1,0,0,0,"Nov 2019",3,0,0,0,0
"MCLAREN FLAT",0,1,0,0,5,0,"5171",0,0,0,4671,0,0,0,0,0,0,517102,0,0,0,0,0,0,1,0,0,0,"Nov 2019",8,0,0,0,1
"MCLAREN VALE",0,1,0,0,0,0,"5171",0,0,0,4678,0,0,1,2,0,0,517103,0,0,0,0,0,3,0,1,0,0,"Nov 2019",13,1,3,0,1
"TATACHILLA",0,0,0,0,0,0,"5171",0,0,0,4690,0,0,0,0,0,0,517104,0,0,0,0,0,1,0,0,0,0,"Nov 2019",1,0,0,0,0
"HOPE FOREST",0,0,0,0,0,0,"5172",0,0,0,4700,0,0,0,0,0,0,517212,0,0,0,0,0,0,1,0,0,0,"Nov 2019",1,0,0,0,0
"WHITES VALLEY",0,0,0,1,0,0,"5172",0,0,0,4707,0,0,0,0,0,0,517202,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"WILLUNGA",0,0,0,0,0,0,"5172",0,0,0,4714,0,0,0,0,1,0,517204,0,1,0,0,0,4,0,0,0,0,"Nov 2019",7,0,0,0,1
"WILLUNGA HILL",0,0,0,0,0,0,"5172",0,0,0,4723,0,0,0,0,0,0,517206,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,1
"PORT ELLIOT",0,0,0,0,1,0,"5212",0,0,0,4726,0,0,1,1,0,0,521201,0,1,0,0,0,2,0,0,0,0,"Nov 2019",10,0,2,0,2
"WOODVILLE NORTH",0,0,0,0,5,0,"5012",0,1,0,473,0,0,2,2,1,0,501204,0,1,0,0,2,1,1,0,0,0,"Nov 2019",31,0,7,1,7
"MIDDLETON",0,0,0,0,0,0,"5213",0,0,0,4738,0,0,1,0,0,0,521301,0,0,0,0,0,0,0,0,0,0,"Nov 2019",2,0,0,0,1
"SELLICKS BEACH",0,0,0,0,4,0,"5174",0,0,0,4750,0,0,0,1,0,0,517401,0,3,0,0,0,0,1,0,1,0,"Nov 2019",11,0,0,0,1
"NORMANVILLE",0,0,0,0,0,0,"5204",0,0,0,4761,0,0,0,0,0,0,520402,0,0,0,0,1,2,0,0,0,0,"Nov 2019",3,0,0,0,0
"SECOND VALLEY",0,0,0,0,1,0,"5204",0,0,0,4776,0,0,0,0,0,0,520404,0,1,0,0,0,0,0,0,0,0,"Nov 2019",3,0,0,0,1
"MOUNT COMPASS",0,0,0,0,0,0,"5210",0,0,0,4789,0,0,0,0,0,0,521001,0,0,0,0,1,0,0,0,0,0,"Nov 2019",2,0,1,0,0
"ENCOUNTER BAY",0,1,0,0,0,0,"5211",0,0,0,4801,0,0,0,1,0,0,521101,0,4,0,0,3,0,0,0,0,0,"Nov 2019",13,0,2,0,2
"HAYBOROUGH",0,0,0,0,1,0,"5211",0,0,0,4813,0,0,1,1,0,0,521102,0,2,0,0,2,0,0,0,0,0,"Nov 2019",13,0,3,0,3
"SELLICKS HILL",0,0,0,0,0,0,"5174",0,0,0,4834,0,0,0,0,0,0,517402,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"KUITPO",0,0,0,0,0,0,"5201",0,0,0,4841,0,0,0,0,0,0,520105,0,0,0,0,0,1,0,0,0,0,"Nov 2019",1,0,0,0,0
"MEADOWS",0,0,0,0,2,0,"5201",0,0,0,4846,0,0,0,0,0,0,520104,0,0,0,0,0,0,1,0,0,0,"Nov 2019",6,0,3,0,0
"GILLMAN",0,0,0,0,0,1,"5013",0,0,0,485,0,0,0,0,0,0,501301,0,2,0,0,0,0,0,0,0,0,"Nov 2019",3,0,0,0,0
"MYPONGA",0,0,0,0,0,0,"5202",0,2,0,4864,0,0,0,0,0,0,520203,0,0,0,0,0,0,0,0,0,0,"Nov 2019",7,0,3,0,2
"YANKALILLA",0,0,0,0,0,0,"5203",0,0,0,4888,0,0,0,0,1,0,520301,0,0,0,0,0,1,0,0,0,0,"Nov 2019",6,2,0,0,2
"CARRICKALINGA",0,0,0,0,0,0,"5204",0,0,0,4901,0,0,0,0,0,0,520401,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"MORPHETT VALE",0,6,0,1,14,3,"5162",2,0,1,4915,0,2,10,3,14,1,516201,0,18,0,0,6,5,4,3,0,0,"Nov 2019",168,6,35,0,34
"WOODCROFT",0,0,0,0,2,0,"5162",0,0,1,4927,0,0,0,0,0,0,516202,0,0,0,0,1,0,1,0,1,0,"Nov 2019",14,0,3,0,5
"HACKHAM",0,0,0,0,0,1,"5163",0,0,0,4939,0,0,3,0,0,0,516301,0,2,0,0,3,2,0,0,0,0,"Nov 2019",16,1,3,0,1
"AMATA",0,0,0,0,0,0,"0872",0,0,0,495,0,0,0,0,0,0,87206,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"HACKHAM WEST",0,2,0,0,2,2,"5163",0,0,0,4951,0,0,1,0,0,0,516302,0,11,0,0,0,0,3,0,0,0,"Nov 2019",29,0,3,0,5
"HUNTFIELD HEIGHTS",0,0,0,0,5,0,"5163",0,0,1,4963,0,0,6,0,0,0,516304,0,2,0,0,0,1,1,0,1,0,"Nov 2019",29,1,5,0,6
"ONKAPARINGA HILLS",0,0,0,0,0,1,"5163",0,0,0,4974,0,0,0,0,0,0,516303,0,0,0,0,0,0,1,1,0,0,"Nov 2019",4,0,1,0,0
"CHRISTIE DOWNS",0,6,2,0,2,1,"5164",1,0,1,4985,0,4,3,4,0,1,516401,0,14,0,0,1,1,1,0,0,0,"Nov 2019",86,4,13,0,27
"AMATA",0,0,0,0,0,0,"0872",0,1,0,499,0,0,0,0,0,0,87206,0,1,0,0,0,1,0,0,0,0,"Nov 2019",3,0,0,0,0
"CASSINI",0,0,0,0,0,0,"5223",0,0,0,5002,0,0,0,0,0,0,522313,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"CURRENCY CREEK",0,0,0,0,0,0,"5214",0,0,0,5011,0,0,0,0,0,0,521407,0,0,0,0,0,2,0,0,0,0,"Nov 2019",4,0,1,0,1
"GOOLWA",0,0,0,0,0,0,"5214",0,0,0,5017,0,1,0,0,1,0,521401,0,2,0,0,2,0,1,0,1,0,"Nov 2019",12,1,2,0,1
"GOOLWA BEACH",0,0,0,0,1,0,"5214",0,0,0,5029,0,0,1,0,0,0,521402,0,2,0,0,0,0,0,0,0,0,"Nov 2019",12,0,8,0,0
"GOOLWA NORTH",0,0,0,0,0,0,"5214",0,1,0,5041,0,0,1,0,0,0,521403,0,2,0,0,0,1,0,0,0,0,"Nov 2019",7,0,2,0,0
"GOOLWA SOUTH",0,0,0,0,1,0,"5214",0,0,0,5051,0,0,2,0,0,0,521404,0,1,0,0,0,0,0,0,0,0,"Nov 2019",9,0,2,1,2
"MCCRACKEN",0,0,0,0,0,0,"5211",0,0,0,5072,0,0,0,1,0,0,521103,0,1,0,0,0,0,0,0,0,0,"Nov 2019",3,0,0,0,1
"VICTOR HARBOR",0,2,0,0,1,0,"5211",0,0,0,5088,0,0,2,2,0,0,521104,0,4,0,0,8,0,0,0,1,0,"Nov 2019",29,0,4,0,5
"COWIRRA",0,0,0,0,0,0,"5238",0,0,0,5140,0,0,0,0,0,0,523824,0,0,0,1,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"KERSBROOK",0,0,0,0,0,0,"5231",0,0,0,5148,0,0,0,0,0,0,523101,0,1,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"IWANTJA",0,0,0,0,0,0,"0872",0,0,0,516,0,0,0,0,0,0,87209,0,4,0,0,0,0,0,0,0,0,"Nov 2019",5,0,0,0,1
"MOUNT PLEASANT",0,0,0,0,0,0,"5235",0,0,0,5163,0,0,1,0,0,0,523504,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"FORRESTON",0,0,0,0,0,0,"5233",0,0,0,5178,0,0,0,0,0,0,523302,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"GUMERACHA",0,0,0,0,0,0,"5233",0,0,0,5184,0,0,0,0,0,0,523303,0,0,0,0,0,1,0,0,0,0,"Nov 2019",2,0,1,0,0
"BIRDWOOD",0,0,0,0,0,0,"5234",0,0,0,5193,0,0,0,0,0,0,523401,0,0,0,1,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"CROMER",0,0,0,0,0,0,"5235",0,0,0,5199,0,0,0,0,0,0,523501,0,1,0,0,0,0,0,0,0,0,"Nov 2019",2,0,1,0,0
"KINGSCOTE",0,0,0,0,1,0,"5223",0,0,0,5220,0,0,0,0,0,0,522324,0,0,0,0,0,1,0,0,0,0,"Nov 2019",4,0,1,0,1
"IWANTJA",0,0,0,0,0,0,"0872",0,0,0,523,0,0,0,0,0,0,87209,0,3,0,0,0,0,0,0,0,0,"Nov 2019",3,0,0,0,0
"SEDDON",0,0,0,0,0,1,"5223",0,0,0,5240,0,0,0,0,0,0,522314,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"VIVONNE BAY",0,0,0,0,0,0,"5223",0,0,0,5246,0,0,0,0,0,0,522308,0,0,0,0,0,1,0,0,0,0,"Nov 2019",1,0,0,0,0
"HINDMARSH ISLAND",0,0,0,0,0,0,"5214",0,0,0,5250,0,0,0,0,0,0,521406,0,0,0,0,1,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"MOSQUITO HILL",0,0,0,0,1,0,"5214",0,0,0,5260,0,0,0,0,0,0,521408,0,0,0,0,0,1,0,0,0,0,"Nov 2019",2,0,0,0,0
"AMERICAN RIVER",0,0,0,0,0,0,"5221",0,0,0,5266,0,0,0,0,0,0,522103,0,0,0,0,0,0,0,0,0,0,"Nov 2019",2,0,0,0,2
"HAHNDORF",0,0,0,0,0,0,"5245",0,0,0,5275,0,0,1,0,0,0,524501,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"PAECHTOWN",0,0,0,0,0,0,"5245",0,0,0,5286,0,0,0,0,0,0,524503,0,0,0,0,0,0,1,0,0,0,"Nov 2019",1,0,0,0,0
"VERDUN",0,0,0,0,0,0,"5245",0,0,0,5289,0,0,0,0,0,0,524502,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,1
"MANNUM",0,1,0,0,0,0,"5238",0,0,0,5295,0,0,0,1,3,0,523827,0,1,0,0,0,2,0,0,0,0,"Nov 2019",12,0,2,0,2
"WEST HINDMARSH",0,0,0,0,0,1,"5007",0,0,0,53,0,0,1,0,0,0,500705,0,1,0,0,1,1,1,1,0,0,"Nov 2019",11,0,3,0,1
"LITTLEHAMPTON",0,0,0,0,0,0,"5250",0,0,0,5321,0,0,1,1,0,0,525001,0,1,0,0,0,1,0,0,0,0,"Nov 2019",8,0,4,0,0
"TOTNESS",0,0,0,0,0,0,"5250",0,1,0,5333,0,0,0,0,1,0,525002,0,0,0,0,0,0,0,0,0,0,"Nov 2019",2,0,0,0,0
"MOUNT BARKER",0,0,0,0,2,0,"5251",1,3,2,5347,0,1,1,0,8,0,525101,0,2,0,0,4,0,0,2,1,0,"Nov 2019",54,3,10,0,14
"KALTJITI",0,1,0,0,0,0,"0872",0,0,0,535,0,1,0,0,0,0,87208,0,3,0,0,0,1,0,1,0,0,"Nov 2019",11,1,1,0,2
"LOBETHAL",0,0,0,0,0,0,"5241",1,1,0,5385,0,0,0,0,0,0,524101,0,0,0,0,0,0,1,0,0,0,"Nov 2019",3,0,0,0,0
"BALHANNAH",0,0,0,0,0,0,"5242",0,0,0,5396,0,0,0,0,1,0,524201,0,0,0,0,0,2,0,0,0,0,"Nov 2019",3,0,0,0,0
"HARROGATE",0,0,0,0,0,0,"5244",0,0,0,5414,0,0,0,0,0,0,524404,0,0,0,0,0,0,1,0,0,0,"Nov 2019",1,0,0,0,0
"WOODSIDE",0,0,0,0,0,0,"5244",0,0,1,5424,0,0,0,0,0,0,524403,0,0,0,0,1,0,0,0,0,0,"Nov 2019",4,0,2,0,0
"NAIRNE",0,0,0,0,0,0,"5252",0,0,0,5454,0,0,0,0,0,0,525201,0,2,0,0,11,0,0,0,1,0,"Nov 2019",15,0,1,0,0
"BRINKLEY",0,0,0,0,0,0,"5253",0,0,0,5469,0,0,0,0,0,0,525321,0,0,0,0,0,0,0,0,0,0,"Nov 2019",2,1,0,0,1
"BURDETT",0,0,0,0,0,0,"5253",0,0,0,5472,0,0,0,0,0,0,525303,0,2,0,0,0,0,0,0,0,0,"Nov 2019",3,0,0,0,1
"ETTRICK",0,0,0,0,0,0,"5253",0,0,0,5480,0,0,0,0,0,0,525301,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,1
"POINT STURT",0,0,0,0,0,0,"5256",0,0,0,5481,0,0,0,0,0,0,525605,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"FINNISS",0,0,0,0,0,0,"5255",0,0,0,5486,0,0,0,0,0,0,525519,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,1
"MIMILI",0,0,0,0,2,0,"0872",0,0,0,549,0,0,0,0,0,0,87212,0,1,0,0,0,1,0,0,0,0,"Nov 2019",5,0,1,0,0
"HARTLEY",0,0,0,0,0,0,"5255",0,0,0,5491,0,0,1,0,0,0,525507,0,0,0,0,0,0,1,0,0,0,"Nov 2019",2,0,0,0,0
"SANDERGROVE",0,0,0,0,0,0,"5255",0,0,0,5497,0,0,0,0,0,0,525517,0,0,0,0,0,0,0,0,0,0,"Nov 2019",3,2,1,0,0
"STRATHALBYN",0,1,0,1,2,0,"5255",0,1,0,5499,0,1,4,1,1,0,525509,0,2,0,0,0,4,3,0,0,0,"Nov 2019",38,4,6,0,7
"LANGHORNE CREEK",0,0,0,0,0,0,"5255",0,0,0,5515,0,0,0,0,0,0,525511,0,0,0,0,0,0,0,0,0,0,"Nov 2019",2,0,2,0,0
"MURRAY BRIDGE",0,5,0,1,6,2,"5253",0,2,1,5522,0,0,17,9,7,1,525315,0,16,0,0,0,9,3,1,1,0,"Nov 2019",142,3,28,0,30
"MURRAY BRIDGE EAST",0,0,0,0,0,0,"5253",0,0,0,5534,0,0,0,0,0,0,525313,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"SWANPORT",0,0,0,0,0,0,"5253",0,0,0,5568,0,0,0,0,0,0,525319,0,1,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"WOODS POINT",0,0,0,0,0,0,"5253",0,0,0,5576,0,0,1,0,0,0,525308,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"CALLINGTON",0,0,0,0,0,0,"5254",0,0,0,5579,0,0,0,0,0,0,525407,0,2,0,0,0,0,0,0,0,0,"Nov 2019",2,0,0,0,0
"MONARTO SOUTH",0,0,0,0,0,0,"5254",0,1,0,5590,0,0,1,0,0,0,525408,0,0,0,0,0,0,1,0,0,0,"Nov 2019",5,1,1,0,0
"MONTEITH",0,0,0,0,0,0,"5254",0,0,0,5597,0,0,0,0,0,0,525325,0,0,0,0,0,0,1,0,0,0,"Nov 2019",1,0,0,0,0
"MYPOLONGA",0,0,0,0,0,0,"5254",0,0,0,5599,0,0,0,0,0,0,525405,0,0,0,1,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"ROCKY GULLY",0,0,0,0,0,0,"5254",0,0,0,5612,0,0,0,0,0,0,525409,0,0,0,0,0,1,0,0,0,0,"Nov 2019",1,0,0,0,0
"WHITE HILL",0,0,0,0,0,0,"5254",0,0,0,5620,0,0,1,0,0,0,525414,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"PURNONG",0,0,0,0,0,0,"5238",0,0,0,5629,0,0,0,0,0,0,523813,0,0,0,0,0,0,0,0,0,0,"Nov 2019",3,2,0,0,1
"WALKER FLAT",0,0,0,0,0,0,"5238",0,0,0,5634,0,0,0,0,0,0,523811,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"POOGINAGORIC",0,0,0,0,0,0,"5268",0,0,0,5650,0,0,1,0,0,0,526806,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"WESTERN FLAT",0,0,0,0,0,0,"5268",0,0,0,5654,0,0,0,0,0,0,526807,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"WELLINGTON",0,0,0,0,0,0,"5259",0,0,0,5677,0,0,0,0,0,0,525904,0,0,0,0,0,1,0,0,0,0,"Nov 2019",1,0,0,0,0
"ELWOMPLE",0,0,0,0,0,0,"5260",0,0,0,5681,0,0,0,0,0,0,526002,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"KEITH",0,1,0,0,0,0,"5267",0,0,0,5687,0,0,0,1,0,0,526706,0,2,0,0,0,0,0,0,0,0,"Nov 2019",6,0,1,0,1
"PIPALYATJARA",0,1,0,0,0,0,"0872",0,0,0,570,0,0,1,0,0,0,87215,0,0,0,0,0,1,0,0,0,0,"Nov 2019",4,0,0,0,1
"JERVOIS",0,0,0,0,0,0,"5259",0,0,0,5714,0,0,0,0,0,0,525903,0,1,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"CLAYTON BAY",0,0,0,0,1,0,"5256",0,0,0,5726,0,1,0,0,0,0,525604,0,1,0,0,0,0,0,1,0,0,"Nov 2019",4,0,0,0,0
"MILANG",0,0,0,0,0,0,"5256",0,0,0,5732,0,0,0,0,0,0,525603,0,0,0,0,0,0,0,0,0,0,"Nov 2019",2,2,0,0,0
"HYNAM",0,0,0,0,0,0,"5262",0,0,0,5747,0,0,0,1,0,0,526204,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"MENINGIE",0,0,0,0,0,0,"5264",0,0,0,5756,0,0,0,0,1,0,526403,0,1,0,0,0,0,0,0,0,0,"Nov 2019",4,0,1,0,1
"COONALPYN",0,0,0,0,0,0,"5265",0,0,0,5771,0,0,0,0,0,0,526501,0,0,0,0,0,0,0,1,0,0,"Nov 2019",3,0,2,0,0
"TINTINARA",0,0,0,0,0,0,"5266",0,0,0,5782,0,0,0,0,0,0,526602,0,0,0,0,0,1,0,0,0,0,"Nov 2019",1,0,0,0,0
"BORDERTOWN",0,1,0,0,1,0,"5268",0,0,0,5793,0,0,0,1,0,0,526804,0,6,0,0,0,1,0,0,0,0,"Nov 2019",15,0,3,0,2
"MILLICENT",0,0,0,0,1,0,"5280",0,0,0,5811,0,0,2,1,0,0,528005,0,1,0,0,0,1,0,0,0,0,"Nov 2019",13,2,3,0,2
"PUKATJA",0,0,0,0,0,0,"0872",0,0,0,582,0,0,0,0,0,0,87207,0,2,0,0,0,0,0,0,0,0,"Nov 2019",2,0,0,0,0
"RENDELSHAM",0,0,0,0,0,0,"5280",0,0,0,5823,0,0,0,0,0,0,528007,0,0,0,0,0,1,0,0,0,0,"Nov 2019",2,0,1,0,0
"KINGSTON SE",0,0,0,0,0,0,"5275",0,0,0,5833,0,0,0,0,0,0,527505,0,1,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"BRAY",0,0,0,0,0,0,"5276",0,0,0,5851,0,0,0,0,0,0,527601,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,1,0,0
"ROBE",0,0,0,0,0,0,"5276",0,0,0,5858,0,0,0,1,0,0,527603,0,0,0,0,0,0,0,0,0,0,"Nov 2019",1,0,0,0,0
"MAAOUPE",0,0,0,0,0,0,"5277",0,0,0,5871,0,0,0,0,0,0,527705,0,0,0,0,0,0,0,0,0,0,"Nov 2019",2,1,1,0,0
