SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"BRIDGEWATER",0,0,0,0,0,0,"5155",0,0,0,4189,0,0,1,0,0,0,515501,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"UPPER STURT",0,0,0,0,1,0,"5156",0,0,0,4202,0,0,0,0,0,0,515601,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"SCOTT CREEK",0,0,0,0,0,0,"5153",0,0,0,4225,0,0,0,0,0,0,515306,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,1,0,0,1
"ALDGATE",0,0,0,0,0,1,"5154",0,0,0,4227,0,0,0,0,0,0,515401,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,0
"GREENHILL",0,0,0,0,0,0,"5140",0,0,0,4239,0,0,1,0,0,0,514001,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,1
"WOODVILLE WEST",0,0,0,0,4,0,"5011",0,0,0,424,0,0,1,1,2,0,501104,0,3,0,0,0,0,1,0,0,0,"Dec 2019",20,1,3,0,4
"LEAWOOD GARDENS",0,0,0,0,0,0,"5150",0,0,0,4256,0,0,0,0,0,0,515001,0,0,0,0,0,0,1,0,0,0,"Dec 2019",2,0,1,0,0
"CRAFERS",0,0,0,0,0,0,"5152",1,0,0,4265,0,0,0,0,0,0,515201,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"CRAFERS WEST",0,0,0,0,0,0,"5152",0,0,0,4276,0,0,0,1,0,0,515202,0,0,0,0,0,0,1,0,0,0,"Dec 2019",5,0,2,0,1
"STIRLING",0,0,0,0,0,0,"5152",0,0,0,4284,0,0,1,0,0,0,515203,0,0,0,0,0,1,0,0,0,0,"Dec 2019",4,0,2,0,0
"HEWETT",0,0,0,0,0,0,"5118",0,0,0,4308,0,0,1,0,0,0,511809,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,1
"KANGARILLA",0,0,0,0,0,0,"5157",0,0,0,4329,0,0,0,0,0,0,515705,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,2,0,0
"HALLETT COVE",0,0,1,0,12,1,"5158",0,0,0,4336,0,0,1,2,3,0,515801,0,3,0,0,0,0,1,0,0,0,"Dec 2019",37,4,6,0,3
"O'HALLORAN HILL",0,0,0,1,2,0,"5158",0,0,0,4348,0,1,0,0,0,1,515802,0,1,0,0,0,2,0,0,0,0,"Dec 2019",14,0,5,0,1
"ATHOL PARK",0,0,0,0,7,0,"5012",0,1,0,436,0,0,0,0,0,0,501201,0,0,0,0,1,0,0,0,1,0,"Dec 2019",16,2,1,0,3
"WILLUNGA SOUTH",0,0,0,0,0,0,"5172",0,0,0,4360,0,0,0,0,0,0,517203,0,0,0,0,0,1,0,0,0,0,"Dec 2019",2,0,0,0,1
"ALDINGA",0,0,0,0,0,1,"5173",0,0,0,4366,0,0,0,0,1,0,517301,0,0,0,0,0,0,1,0,0,0,"Dec 2019",9,0,6,0,0
"ALDINGA BEACH",0,0,2,0,2,5,"5173",0,0,0,4378,0,0,0,2,0,0,517302,0,8,0,1,0,0,1,1,2,0,"Dec 2019",42,2,10,0,6
"PORT WILLUNGA",0,0,0,0,1,0,"5173",0,0,0,4390,0,0,3,0,0,0,517303,0,0,0,0,0,0,0,0,0,0,"Dec 2019",6,0,0,0,2
"PORT NOARLUNGA",0,0,0,0,1,0,"5167",0,0,0,4402,0,0,0,0,2,0,516701,0,0,0,0,0,1,1,0,0,0,"Dec 2019",7,0,1,0,1
"FLAGSTAFF HILL",0,3,0,0,2,0,"5159",0,0,0,4418,0,0,0,0,0,0,515903,0,2,0,0,1,0,0,1,0,0,"Dec 2019",15,1,2,0,3
"HAPPY VALLEY",0,0,0,0,4,0,"5159",0,0,0,4430,0,1,1,0,1,0,515904,0,2,0,1,0,0,0,0,0,0,"Dec 2019",14,0,2,0,2
"LONSDALE",0,1,0,1,1,1,"5160",0,0,0,4442,0,0,0,1,0,0,516001,0,0,0,0,1,6,1,1,0,0,"Dec 2019",24,1,2,0,7
"OLD REYNELLA",0,0,0,0,3,0,"5161",0,0,0,4454,0,0,1,1,5,0,516102,0,0,0,0,0,1,1,0,0,0,"Dec 2019",32,1,14,0,5
"REYNELLA",0,1,0,0,1,0,"5161",0,0,0,4466,0,0,0,1,1,0,516101,0,1,0,0,0,0,0,0,0,0,"Dec 2019",22,0,14,0,3
"REYNELLA EAST",0,0,0,0,2,0,"5161",0,0,0,4478,0,0,2,0,0,0,516103,0,1,0,0,0,0,0,0,0,0,"Dec 2019",7,0,1,0,1
"MANSFIELD PARK",0,2,0,0,8,0,"5012",0,0,0,448,0,0,3,3,2,0,501202,0,5,0,0,1,0,0,0,0,0,"Dec 2019",44,1,6,0,13
"PORT NOARLUNGA SOUTH",0,0,0,0,6,0,"5167",0,0,0,4490,0,0,2,0,0,0,516702,0,2,0,0,0,0,0,1,0,0,"Dec 2019",14,0,2,0,1
"NOARLUNGA CENTRE",0,0,0,0,3,0,"5168",0,1,0,4502,0,0,1,0,26,1,516802,0,4,0,0,1,0,1,0,1,0,"Dec 2019",64,1,19,1,4
"NOARLUNGA DOWNS",0,0,0,0,3,0,"5168",0,0,0,4514,0,1,2,0,5,0,516803,0,2,0,0,1,0,0,0,0,0,"Dec 2019",18,0,2,0,2
"OLD NOARLUNGA",0,0,0,0,0,0,"5168",0,0,0,4526,0,0,0,0,0,0,516801,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"OLD NOARLUNGA",0,0,0,0,1,0,"5168",0,0,0,4529,0,1,0,1,1,0,516801,0,2,0,0,1,0,2,0,0,0,"Dec 2019",18,0,6,0,3
"MOANA",0,0,0,0,0,0,"5169",0,0,0,4541,0,0,0,0,0,0,516901,0,0,0,0,0,0,0,0,0,0,"Dec 2019",3,0,2,0,1
"SEAFORD",0,4,0,0,0,2,"5169",0,0,0,4553,0,0,0,0,8,0,516902,0,5,0,0,0,5,1,0,0,0,"Dec 2019",40,1,9,0,5
"ABERFOYLE PARK",0,0,0,1,0,0,"5159",0,0,0,4565,0,1,0,1,0,1,515901,0,2,0,0,0,3,0,1,0,0,"Dec 2019",25,0,6,0,9
"CLARENDON",0,0,0,0,1,0,"5157",0,0,0,4580,0,0,0,0,0,0,515702,0,0,0,0,0,0,1,0,0,0,"Dec 2019",3,0,1,0,0
"COROMANDEL EAST",0,0,0,0,0,0,"5157",0,0,0,4589,0,0,0,0,0,0,515703,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"CHRISTIES BEACH",0,2,0,0,3,2,"5165",0,0,0,4594,0,0,5,3,2,0,516501,0,11,0,0,0,0,4,1,2,0,"Dec 2019",65,1,14,0,15
"WOODVILLE GARDENS",0,1,0,0,4,1,"5012",0,0,0,460,0,0,1,1,1,0,501203,0,2,0,0,1,0,0,2,0,0,"Dec 2019",22,0,5,0,3
"O'SULLIVAN BEACH",0,2,0,0,0,1,"5166",0,0,0,4606,0,1,5,1,0,0,516601,0,1,0,0,0,1,0,0,0,0,"Dec 2019",16,0,2,0,2
"SEAFORD HEIGHTS",0,0,0,0,0,0,"5169",0,0,0,4618,0,0,0,0,0,0,516905,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,1
"SEAFORD MEADOWS",0,1,1,0,1,1,"5169",0,0,0,4630,0,0,0,0,3,0,516904,0,4,0,0,0,0,0,0,0,0,"Dec 2019",18,0,2,0,5
"SEAFORD RISE",0,1,0,0,6,1,"5169",0,0,0,4642,0,0,4,1,0,0,516903,0,4,0,0,1,0,1,1,0,0,"Dec 2019",36,2,4,0,10
"MASLIN BEACH",0,0,0,0,0,0,"5170",0,0,0,4654,0,0,0,0,0,0,517001,0,1,0,0,0,0,0,0,0,0,"Dec 2019",3,0,2,0,0
"MCLAREN VALE",0,1,0,0,1,0,"5171",0,0,1,4677,0,0,0,1,0,0,517103,0,1,0,1,1,4,0,1,0,0,"Dec 2019",17,0,3,0,2
"TATACHILLA",0,0,0,0,0,0,"5171",0,0,0,4689,0,0,0,0,0,0,517104,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"WILLUNGA",0,0,0,0,0,0,"5172",0,0,0,4713,0,0,0,0,0,0,517204,0,0,0,0,0,1,0,0,0,0,"Dec 2019",4,0,2,0,1
"WOODVILLE NORTH",0,0,0,0,1,0,"5012",0,1,0,472,0,0,0,1,1,0,501204,0,2,0,0,0,2,0,0,0,0,"Dec 2019",18,1,8,0,1
"PORT ELLIOT",0,1,0,0,0,0,"5212",0,0,0,4725,0,0,0,0,0,1,521201,0,0,0,0,0,0,0,0,0,0,"Dec 2019",5,0,3,0,0
"MIDDLETON",0,0,0,0,0,0,"5213",0,0,0,4737,0,0,2,0,0,0,521301,0,0,0,0,1,0,0,0,0,0,"Dec 2019",4,0,0,0,1
"SELLICKS BEACH",0,0,0,0,0,0,"5174",0,0,0,4749,0,0,2,0,0,0,517401,0,2,0,0,1,0,0,0,0,0,"Dec 2019",6,0,0,0,1
"NORMANVILLE",0,0,0,0,0,0,"5204",0,0,0,4760,0,0,1,0,0,0,520402,0,1,0,0,0,1,2,0,0,0,"Dec 2019",9,0,3,0,1
"RAPID BAY",0,0,1,0,0,2,"5204",0,0,0,4772,0,0,0,0,0,0,520405,0,0,0,0,0,0,0,0,0,0,"Dec 2019",3,0,0,0,0
"SECOND VALLEY",0,0,0,0,0,0,"5204",0,0,0,4775,0,0,0,0,0,0,520404,0,4,0,0,0,0,0,0,0,0,"Dec 2019",5,0,1,0,0
"WIRRINA COVE",0,0,0,0,0,0,"5204",0,0,0,4783,0,0,0,0,0,0,520409,0,0,0,0,0,0,1,0,0,0,"Dec 2019",1,0,0,0,0
"MOUNT COMPASS",0,0,0,0,0,0,"5210",0,0,0,4788,0,0,0,0,0,0,521001,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"ENCOUNTER BAY",0,0,0,1,0,0,"5211",0,0,0,4800,0,0,3,0,0,0,521101,0,0,0,0,1,0,0,1,0,0,"Dec 2019",7,0,0,0,1
"HAYBOROUGH",0,0,0,0,0,0,"5211",0,0,0,4812,0,0,2,1,0,0,521102,0,1,0,0,0,0,0,0,0,0,"Dec 2019",5,0,1,0,0
"BACK VALLEY",0,0,0,0,0,0,"5211",0,0,0,4830,0,0,0,0,0,0,521106,0,0,0,0,0,0,0,0,0,0,"Dec 2019",3,1,0,0,2
"SELLICKS HILL",0,0,0,0,0,0,"5174",0,0,0,4833,0,0,0,0,0,0,517402,0,0,0,0,0,1,2,0,0,0,"Dec 2019",4,0,0,0,1
"GILLMAN",0,0,0,0,1,0,"5013",0,0,0,484,0,0,0,0,0,0,501301,0,1,0,0,0,2,0,0,0,0,"Dec 2019",14,3,4,0,3
"KUITPO",0,1,0,0,0,0,"5201",0,0,0,4840,0,0,0,0,0,0,520105,0,1,0,0,0,0,0,0,0,0,"Dec 2019",3,1,0,0,0
"MEADOWS",0,0,0,0,0,0,"5201",0,0,0,4845,0,0,0,0,1,0,520104,0,0,0,0,0,0,0,0,0,0,"Dec 2019",3,0,2,0,0
"PARIS CREEK",0,0,0,0,0,0,"5201",0,0,0,4856,0,0,0,0,0,0,520101,0,1,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,1
"PROSPECT HILL",0,0,0,0,0,0,"5201",0,0,0,4857,0,0,0,0,0,0,520102,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"HINDMARSH TIERS",0,1,0,0,0,0,"5202",0,0,0,4859,0,0,0,0,0,0,520201,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,0
"MYPONGA BEACH",0,0,0,0,0,0,"5202",0,0,0,4874,0,0,0,0,0,0,520202,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"YANKALILLA",0,0,0,0,0,0,"5203",0,0,0,4887,0,0,0,0,0,0,520301,0,0,0,0,0,1,0,0,0,0,"Dec 2019",3,0,2,0,0
"CARRICKALINGA",0,0,0,0,0,0,"5204",0,0,0,4900,0,0,2,0,0,0,520401,0,0,0,0,0,2,0,0,0,0,"Dec 2019",4,0,0,0,0
"MORPHETT VALE",0,4,1,0,11,5,"5162",0,0,0,4914,0,2,11,6,10,1,516201,0,16,0,0,0,2,5,1,1,0,"Dec 2019",159,7,40,0,36
"WOODCROFT",0,0,0,0,4,1,"5162",0,0,0,4926,0,0,5,1,2,0,516202,0,1,0,0,0,1,1,0,0,0,"Dec 2019",29,1,7,0,5
"HACKHAM",0,1,0,0,1,0,"5163",0,0,0,4938,0,0,2,0,0,0,516301,0,1,0,0,1,1,1,0,0,0,"Dec 2019",18,0,7,0,3
"HACKHAM WEST",0,0,0,0,5,2,"5163",0,0,0,4950,0,2,2,1,1,0,516302,0,6,0,2,0,0,0,0,0,0,"Dec 2019",31,1,3,0,6
"HUNTFIELD HEIGHTS",0,1,0,0,2,0,"5163",0,0,0,4962,0,0,4,0,0,0,516304,0,8,0,0,2,2,2,0,0,0,"Dec 2019",28,1,4,0,2
"AMATA",0,0,0,0,0,0,"0872",0,0,0,498,0,0,0,0,0,0,87206,0,2,0,0,0,1,0,0,0,0,"Dec 2019",3,0,0,0,0
"CHRISTIE DOWNS",0,3,0,0,2,1,"5164",0,0,0,4984,0,4,3,5,1,0,516401,0,8,0,1,0,0,4,1,0,0,"Dec 2019",51,1,4,0,13
"WAITPINGA",0,0,0,0,1,0,"5211",0,0,0,4996,0,0,0,0,0,0,521105,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"CYGNET RIVER",0,0,0,0,0,0,"5223",0,0,0,5004,0,0,0,0,0,0,522326,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"CURRENCY CREEK",0,0,0,0,0,0,"5214",0,0,0,5010,0,0,1,0,0,0,521407,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"GOOLWA",0,0,0,0,1,0,"5214",0,0,0,5016,0,0,1,0,1,0,521401,0,3,0,0,2,2,0,0,0,0,"Dec 2019",19,0,5,0,4
"GOOLWA BEACH",0,0,0,0,0,0,"5214",0,0,0,5028,0,0,0,0,0,0,521402,0,0,0,1,0,0,0,0,0,0,"Dec 2019",3,2,0,0,0
"GOOLWA NORTH",0,0,0,0,0,0,"5214",0,0,0,5040,0,0,0,0,0,0,521403,0,1,0,0,0,1,0,0,0,0,"Dec 2019",2,0,0,0,0
"GOOLWA SOUTH",0,0,0,0,1,0,"5214",0,0,0,5050,0,0,0,0,0,0,521404,0,1,0,0,0,2,0,0,0,0,"Dec 2019",5,0,1,0,0
"MCCRACKEN",0,0,0,0,0,0,"5211",0,0,0,5071,0,0,0,0,5,0,521103,0,0,0,1,0,0,0,0,0,0,"Dec 2019",11,0,3,0,2
"VICTOR HARBOR",0,1,0,0,0,1,"5211",0,0,1,5087,0,0,1,0,3,0,521104,0,2,0,0,5,1,0,0,0,0,"Dec 2019",20,0,2,0,3
"WESTERN RIVER",0,0,0,0,0,0,"5223",0,0,0,5144,0,0,0,0,0,0,522304,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"KERSBROOK",0,0,0,0,0,0,"5231",0,0,0,5147,0,0,0,0,0,0,523101,0,2,0,0,1,0,0,0,0,0,"Dec 2019",3,0,0,0,0
"IWANTJA",0,2,0,0,0,0,"0872",0,0,0,515,0,0,0,0,0,0,87209,0,0,0,0,0,0,0,0,0,0,"Dec 2019",3,0,0,0,1
"EDEN VALLEY",0,0,0,0,0,0,"5235",0,0,0,5156,0,0,0,0,0,0,523502,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"MOUNT PLEASANT",0,0,0,0,0,0,"5235",0,0,0,5162,0,0,0,0,0,0,523504,0,1,0,0,0,0,0,0,0,0,"Dec 2019",3,0,1,0,1
"CUDLEE CREEK",0,0,0,0,0,0,"5232",0,0,0,5169,0,0,0,0,0,0,523201,0,0,0,0,0,1,0,0,0,0,"Dec 2019",3,0,2,0,0
"GUMERACHA",0,0,0,0,0,0,"5233",0,0,0,5183,0,0,0,0,0,0,523303,0,1,0,0,0,0,1,0,0,0,"Dec 2019",3,0,1,0,0
"BIRDWOOD",0,0,0,0,1,0,"5234",0,0,0,5192,0,0,0,0,0,0,523401,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"WEST HINDMARSH",0,0,0,0,4,0,"5007",0,0,0,52,0,0,0,0,0,0,500705,0,1,0,0,0,0,1,0,0,0,"Dec 2019",10,0,3,0,1
"HAINES",0,0,0,0,0,0,"5223",0,0,0,5210,0,0,0,0,0,1,522328,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,1
"KINGSCOTE",0,0,0,0,0,0,"5223",0,0,0,5219,0,0,0,0,0,0,522324,0,0,0,0,0,3,1,0,0,0,"Dec 2019",9,0,3,0,2
"IWANTJA",0,0,0,0,0,0,"0872",0,0,0,522,0,0,0,0,0,0,87209,0,1,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,1
"NEWLAND",0,0,0,0,0,1,"5223",0,0,0,5237,0,0,0,0,0,0,522309,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"HINDMARSH ISLAND",0,0,0,0,0,0,"5214",0,0,0,5249,0,0,0,0,0,0,521406,0,0,0,0,0,1,0,0,0,0,"Dec 2019",1,0,0,0,0
"AMERICAN RIVER",0,0,0,0,0,0,"5221",0,0,0,5265,0,0,0,0,0,0,522103,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"HAHNDORF",0,0,0,0,1,0,"5245",0,0,0,5274,0,0,0,0,0,0,524501,0,0,0,0,0,0,0,1,0,0,"Dec 2019",8,3,1,0,2
"VERDUN",0,0,0,0,0,0,"5245",0,0,0,5288,0,0,0,0,0,0,524502,0,0,0,0,0,1,0,0,0,0,"Dec 2019",1,0,0,0,0
"MANNUM",0,0,0,0,0,0,"5238",0,0,0,5294,0,0,1,1,0,0,523827,0,3,0,0,0,0,1,0,0,0,"Dec 2019",9,1,1,0,1
"POMPOOTA",0,0,0,0,0,0,"5238",0,0,0,5309,0,0,1,0,0,0,523814,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"PORT MANNUM",0,0,0,0,0,0,"5238",0,0,0,5314,0,0,0,0,0,0,523826,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"LITTLEHAMPTON",0,1,0,0,1,0,"5250",0,0,0,5320,0,0,0,0,0,0,525001,0,1,0,0,0,0,0,0,0,0,"Dec 2019",4,0,1,0,0
"TOTNESS",0,0,0,0,0,0,"5250",0,0,0,5332,0,0,0,0,0,0,525002,0,1,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,0
"KALTJITI",0,0,1,0,0,0,"0872",0,0,0,534,0,0,0,0,0,0,87208,0,2,0,0,0,0,0,0,0,0,"Dec 2019",5,1,0,0,1
"MOUNT BARKER",0,1,0,0,6,1,"5251",1,3,0,5346,0,2,0,2,9,0,525101,0,8,0,1,2,0,1,1,0,0,"Dec 2019",58,1,11,0,8
"TUNGKILLO",0,0,0,0,0,0,"5236",0,0,0,5368,0,0,0,0,0,0,523601,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"LOBETHAL",0,1,0,0,0,0,"5241",0,0,0,5384,0,0,0,0,0,0,524101,0,0,0,0,0,1,0,0,0,0,"Dec 2019",2,0,0,0,0
"BALHANNAH",0,0,0,0,0,0,"5242",0,0,0,5395,0,1,0,0,0,0,524201,0,0,0,0,0,1,0,0,0,0,"Dec 2019",3,0,0,0,1
"OAKBANK",0,0,0,0,0,0,"5243",0,0,0,5407,0,0,0,0,0,0,524301,0,0,0,0,0,1,0,0,0,0,"Dec 2019",1,0,0,0,0
"WOODSIDE",0,0,0,0,0,0,"5244",0,0,0,5423,0,0,1,1,0,0,524403,0,1,0,0,0,0,0,0,0,0,"Dec 2019",3,0,0,0,0
"KANMANTOO",0,0,0,0,0,0,"5252",0,0,0,5448,0,0,0,0,0,0,525205,0,0,0,0,0,0,0,1,0,0,"Dec 2019",1,0,0,0,0
"NAIRNE",0,1,0,0,0,0,"5252",0,0,0,5453,0,0,0,1,0,0,525201,0,0,0,0,4,2,0,0,0,0,"Dec 2019",14,1,3,0,2
"BRINKLEY",0,0,0,0,0,0,"5253",0,0,0,5468,0,0,0,0,0,0,525321,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"CHAPMAN BORE",0,0,0,0,0,0,"5253",0,0,0,5478,0,0,0,0,0,0,525307,0,0,0,0,0,1,0,0,0,0,"Dec 2019",1,0,0,0,0
"MIMILI",0,0,0,0,0,0,"0872",0,0,0,548,0,0,3,0,0,0,87212,0,2,0,0,0,0,0,0,0,0,"Dec 2019",9,0,0,0,4
"ASHVILLE",0,0,0,0,1,0,"5259",0,0,0,5483,0,0,0,0,0,0,525908,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"STRATHALBYN",0,0,0,0,1,0,"5255",0,0,0,5498,0,0,0,1,3,0,525509,0,2,0,0,2,3,1,0,0,0,"Dec 2019",32,2,9,0,8
"LANGHORNE CREEK",0,0,0,0,0,0,"5255",0,0,0,5514,0,0,0,0,0,0,525511,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"MURRAY BRIDGE",0,5,0,2,10,2,"5253",0,3,0,5521,0,0,10,4,11,2,525315,0,13,1,0,0,6,5,1,1,0,"Dec 2019",135,3,25,0,31
"MURRAY BRIDGE EAST",0,0,0,0,0,0,"5253",0,0,0,5533,0,0,0,0,0,0,525313,0,0,0,0,1,0,0,0,0,0,"Dec 2019",3,0,2,0,0
"NORTHERN HEIGHTS",0,0,0,0,0,0,"5253",0,0,0,5552,0,0,0,0,0,0,525309,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"RIVERGLADES",0,0,0,0,0,0,"5253",0,0,0,5559,0,0,0,0,0,0,525312,0,1,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"SUNNYSIDE",0,0,0,0,0,0,"5253",0,0,0,5565,0,0,0,0,0,0,525302,0,1,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"TOORA",0,0,0,0,0,0,"5253",0,0,0,5570,0,0,0,0,0,0,525305,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"WHITE SANDS",0,0,0,0,0,0,"5253",0,0,0,5572,0,0,0,0,0,0,525322,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,1
"CALLINGTON",0,0,0,0,0,0,"5254",0,0,0,5578,0,0,0,0,0,0,525407,0,1,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,1
"MONARTO SOUTH",0,0,0,0,0,0,"5254",0,0,0,5589,0,0,0,0,0,0,525408,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"MURPUTJA",0,0,0,0,0,1,"0872",0,0,0,559,0,0,0,0,0,0,87213,0,1,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,0
"ROCKLEIGH",0,0,0,0,0,0,"5254",0,0,0,5607,0,0,0,0,0,0,525401,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"ROCKY GULLY",0,0,0,0,0,0,"5254",0,0,0,5611,0,0,0,0,0,0,525409,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"WALKER FLAT",0,0,0,0,0,1,"5238",0,0,0,5633,0,0,0,0,0,0,523811,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"WESTERN FLAT",0,0,0,0,0,0,"5268",0,0,0,5653,0,0,0,0,0,0,526807,0,0,0,0,0,1,0,0,0,0,"Dec 2019",1,0,0,0,0
"NARRUNG",0,0,0,0,0,0,"5259",0,0,0,5670,0,0,1,0,0,0,525907,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"NATURI",0,0,0,0,0,0,"5259",0,0,0,5673,0,0,0,0,0,0,525905,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"POLTALLOCH",0,0,0,0,0,0,"5259",0,0,0,5676,0,0,0,0,0,0,525906,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"ELWOMPLE",0,0,0,0,0,0,"5260",0,0,0,5680,0,0,0,0,0,0,526002,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,2,0,0
"KEITH",0,0,0,0,1,0,"5267",0,0,0,5686,0,0,0,0,1,0,526706,0,2,0,0,0,1,0,0,0,0,"Dec 2019",8,0,2,0,1
"WILLALOOKA",0,0,0,0,0,0,"5267",0,0,0,5705,0,0,0,0,0,0,526711,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"WIRREGA",0,0,0,0,0,0,"5267",0,0,0,5709,0,0,0,0,0,0,526709,0,1,0,0,0,0,0,0,0,0,"Dec 2019",2,0,1,0,0
"JERVOIS",0,0,0,0,0,0,"5259",0,0,0,5713,0,0,0,0,0,0,525903,0,1,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"MILANG",0,0,1,0,0,0,"5256",0,0,0,5731,0,0,1,0,0,0,525603,0,0,0,0,0,1,0,0,0,0,"Dec 2019",4,0,0,0,1
"HYNAM",0,0,0,0,0,0,"5262",0,0,0,5746,0,0,0,0,0,0,526204,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"COONAWARRA",0,0,0,0,0,0,"5263",0,0,0,5750,0,0,0,0,0,0,526301,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,1,0,0
"MENINGIE",0,0,0,0,0,0,"5264",0,0,0,5755,0,0,0,0,0,0,526403,0,0,0,0,0,1,0,0,0,0,"Dec 2019",1,0,0,0,0
"COONALPYN",0,1,0,0,0,0,"5265",0,0,0,5770,0,0,0,0,0,0,526501,0,0,0,0,0,1,0,0,0,0,"Dec 2019",3,0,1,0,0
"BORDERTOWN",0,0,0,0,0,0,"5268",0,0,0,5792,0,0,1,0,1,0,526804,0,2,0,0,0,10,0,0,0,0,"Dec 2019",18,0,4,0,0
"HATHERLEIGH",0,0,0,0,0,0,"5280",0,0,0,5806,0,1,0,0,0,0,528004,0,0,0,0,0,0,0,0,0,0,"Dec 2019",1,0,0,0,0
"PUKATJA",0,2,4,0,0,0,"0872",0,0,0,581,0,0,0,0,0,0,87207,0,4,0,0,0,0,0,0,0,0,"Dec 2019",11,0,0,0,1
"MILLICENT",0,1,0,0,0,0,"5280",0,0,0,5810,0,0,1,0,0,0,528005,0,2,0,0,0,1,0,0,1,0,"Dec 2019",15,2,2,0,5
"RENDELSHAM",0,0,0,0,0,0,"5280",0,0,0,5822,0,0,1,0,0,0,528007,0,0,0,0,0,0,0,0,0,0,"Dec 2019",2,0,0,0,1
"KINGSTON SE",0,1,0,0,0,0,"5275",0,0,0,5832,0,0,2,0,0,0,527505,0,0,0,0,0,1,0,0,0,0,"Dec 2019",7,0,1,0,2
