SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"SCOTT CREEK",0,0,0,0,0,0,"5153",0,0,0,4226,0,0,0,0,0,0,515306,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,1
"ALDGATE",0,0,0,0,0,0,"5154",0,0,0,4231,0,0,0,0,0,0,515401,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,2,0,1
"GREENHILL",0,0,0,0,0,0,"5140",0,0,0,4242,0,0,1,1,0,0,514001,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,0
"SUMMERTOWN",0,0,0,0,0,0,"5141",0,0,0,4246,0,0,0,0,0,0,514101,0,0,0,0,0,1,0,0,0,0,"Aug 2019",2,1,0,0,0
"URAIDLA",0,0,0,0,0,0,"5142",0,0,0,4250,0,0,0,0,0,0,514201,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"WOODVILLE WEST",0,0,0,0,7,0,"5011",0,1,0,428,0,0,1,0,1,0,501104,0,0,0,0,0,2,0,0,3,0,"Aug 2019",21,0,6,0,0
"STIRLING",0,0,0,0,2,0,"5152",0,0,0,4288,0,1,0,0,0,0,515203,0,0,0,0,1,0,0,0,0,0,"Aug 2019",9,1,3,0,1
"ECHUNGA",0,1,0,0,0,0,"5153",0,0,0,4302,0,0,0,0,0,0,515310,0,0,0,0,0,1,0,0,0,0,"Aug 2019",3,0,1,0,0
"HEWETT",0,0,0,0,0,0,"5118",0,0,0,4312,0,0,0,0,1,0,511809,0,1,0,0,2,0,0,0,0,0,"Aug 2019",4,0,0,0,0
"HALLETT COVE",0,0,0,0,5,0,"5158",0,0,0,4340,0,0,1,2,4,0,515801,0,0,0,0,0,0,0,0,1,0,"Aug 2019",17,0,2,0,2
"O'HALLORAN HILL",0,0,0,0,3,0,"5158",0,0,0,4352,0,0,1,0,0,0,515802,0,0,0,0,0,1,0,0,0,0,"Aug 2019",16,1,5,0,5
"ALDINGA",0,0,0,0,0,1,"5173",0,0,0,4370,0,0,0,1,2,0,517301,0,0,0,0,0,1,0,0,0,0,"Aug 2019",10,0,4,0,1
"ALDINGA BEACH",0,0,0,0,4,1,"5173",0,0,1,4382,0,0,1,2,5,0,517302,0,2,0,0,0,0,1,1,0,0,"Aug 2019",29,0,2,0,9
"PORT WILLUNGA",0,0,0,0,0,0,"5173",0,0,0,4394,0,0,0,0,0,0,517303,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,1,0,0,0
"BOWDEN",0,0,0,0,2,0,"5007",0,0,0,44,0,0,3,2,0,1,500701,0,0,0,0,0,3,1,1,1,0,"Aug 2019",17,0,2,0,1
"ATHOL PARK",0,0,0,0,2,0,"5012",0,2,0,440,0,0,1,0,0,0,501201,0,1,0,0,0,2,1,1,1,0,"Aug 2019",19,0,4,0,4
"PORT NOARLUNGA",0,1,0,0,3,0,"5167",0,0,0,4406,0,0,3,1,1,0,516701,0,0,0,0,0,0,0,0,1,0,"Aug 2019",14,0,3,0,1
"FLAGSTAFF HILL",0,0,0,0,0,0,"5159",0,1,0,4422,0,0,1,1,0,0,515903,0,0,0,0,0,0,0,0,0,0,"Aug 2019",13,0,7,0,3
"HAPPY VALLEY",0,1,0,0,2,0,"5159",0,0,1,4434,0,0,2,1,0,0,515904,0,0,0,0,2,0,1,0,1,0,"Aug 2019",18,0,3,0,4
"LONSDALE",0,0,0,0,3,0,"5160",0,0,0,4446,0,2,1,0,1,0,516001,0,1,0,0,0,2,0,0,0,0,"Aug 2019",18,0,4,0,4
"OLD REYNELLA",0,0,0,0,4,0,"5161",0,0,2,4458,0,1,0,3,3,0,516102,0,3,0,1,0,0,0,0,0,0,"Aug 2019",30,1,9,0,3
"REYNELLA",0,0,0,0,0,0,"5161",0,0,0,4470,0,0,3,0,0,0,516101,0,1,0,0,0,1,1,0,0,0,"Aug 2019",14,0,6,0,2
"REYNELLA EAST",0,0,0,0,2,1,"5161",0,0,0,4482,0,1,0,0,0,0,516103,0,1,0,0,1,0,0,0,1,0,"Aug 2019",7,0,0,0,0
"PORT NOARLUNGA SOUTH",0,2,0,0,0,0,"5167",0,0,0,4494,0,1,2,2,0,0,516702,0,0,0,0,0,1,1,0,0,0,"Aug 2019",15,0,4,0,2
"NOARLUNGA CENTRE",0,3,0,1,1,0,"5168",0,1,1,4506,0,2,0,4,41,1,516802,0,0,0,0,2,1,1,0,0,0,"Aug 2019",69,0,8,0,2
"NOARLUNGA DOWNS",0,1,0,0,6,0,"5168",0,0,0,4518,0,1,1,2,0,0,516803,0,0,0,0,0,0,1,0,0,0,"Aug 2019",26,0,8,0,6
"MANSFIELD PARK",0,3,0,0,3,0,"5012",0,0,0,452,0,0,1,3,0,4,501202,0,0,0,0,0,0,1,0,0,0,"Aug 2019",30,1,6,0,8
"OLD NOARLUNGA",0,0,0,0,1,0,"5168",0,0,0,4533,0,0,2,0,2,0,516801,0,0,0,0,0,1,0,0,1,0,"Aug 2019",17,0,6,0,4
"MOANA",0,1,0,0,1,0,"5169",0,0,0,4545,0,0,0,0,1,0,516901,0,0,0,0,0,0,0,0,0,0,"Aug 2019",6,1,1,0,1
"SEAFORD",0,2,0,0,8,2,"5169",0,1,0,4557,0,0,2,2,10,1,516902,0,1,0,1,1,1,0,0,1,0,"Aug 2019",53,1,10,0,9
"ABERFOYLE PARK",0,0,0,0,1,1,"5159",0,0,0,4569,0,0,3,3,1,0,515901,0,2,0,0,1,0,0,3,0,0,"Aug 2019",19,0,2,0,2
"CLARENDON",0,0,0,0,0,0,"5157",0,0,0,4582,0,0,0,0,0,0,515702,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,1,1,0,0
"COROMANDEL EAST",0,0,0,0,0,0,"5157",0,0,0,4591,0,0,1,0,0,0,515703,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"CHRISTIES BEACH",0,2,0,1,1,4,"5165",0,2,0,4598,0,15,4,0,7,0,516501,0,1,0,0,1,1,1,0,2,0,"Aug 2019",63,2,12,0,7
"O'SULLIVAN BEACH",0,1,0,0,0,0,"5166",0,0,0,4610,0,0,1,0,1,0,516601,0,0,0,0,0,0,0,0,0,0,"Aug 2019",8,0,2,0,3
"SEAFORD HEIGHTS",0,0,0,0,0,0,"5169",0,0,0,4622,0,0,0,0,1,0,516905,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,1,0,0,0
"SEAFORD MEADOWS",0,0,0,0,7,0,"5169",0,0,0,4634,0,1,4,2,1,0,516904,0,0,0,1,0,1,1,0,1,0,"Aug 2019",29,0,4,0,6
"WOODVILLE GARDENS",0,1,0,0,5,0,"5012",0,1,0,464,0,0,2,0,2,0,501203,0,2,0,0,0,0,0,0,0,0,"Aug 2019",17,0,0,0,4
"SEAFORD RISE",0,0,0,0,1,1,"5169",0,0,0,4646,0,0,2,1,0,0,516903,0,4,0,0,0,1,2,0,0,0,"Aug 2019",19,3,1,0,3
"MASLIN BEACH",0,0,0,0,0,0,"5170",0,0,0,4658,0,0,1,0,0,0,517001,0,1,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,1
"MCLAREN FLAT",0,0,0,0,0,0,"5171",0,0,0,4674,0,0,1,0,0,0,517102,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"MCLAREN VALE",0,0,0,0,1,0,"5171",0,0,0,4681,0,0,0,1,1,0,517103,0,0,0,0,0,3,1,0,0,0,"Aug 2019",15,1,6,0,1
"TATACHILLA",0,1,0,0,0,0,"5171",0,0,0,4693,0,0,0,0,0,0,517104,0,0,0,0,0,0,0,1,0,0,"Aug 2019",5,1,1,0,1
"THE RANGE",0,0,0,0,0,0,"5172",0,0,0,4706,0,0,0,0,0,0,517201,0,0,0,0,0,0,1,0,0,0,"Aug 2019",1,0,0,0,0
"WILLUNGA",0,0,0,0,0,1,"5172",0,0,0,4717,0,0,0,0,0,0,517204,0,0,0,0,0,0,0,0,0,0,"Aug 2019",6,1,2,0,2
"PORT ELLIOT",0,0,0,0,0,0,"5212",0,0,0,4729,0,0,0,0,0,0,521201,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,1,0,1
"MIDDLETON",0,0,0,0,3,0,"5213",0,0,0,4741,0,0,0,0,0,0,521301,0,1,0,0,2,0,2,0,0,0,"Aug 2019",8,0,0,0,0
"SELLICKS BEACH",0,0,0,0,0,0,"5174",0,0,0,4753,0,0,0,0,0,0,517401,0,0,0,0,0,0,1,0,0,0,"Aug 2019",1,0,0,0,0
"WOODVILLE NORTH",0,0,0,0,5,0,"5012",0,0,0,476,0,0,0,0,2,0,501204,0,1,0,0,1,2,0,0,0,0,"Aug 2019",16,0,2,0,3
"NORMANVILLE",0,0,0,0,0,0,"5204",0,0,0,4764,0,0,0,0,1,0,520402,0,0,0,0,0,2,0,0,0,0,"Aug 2019",5,1,1,0,0
"SECOND VALLEY",0,0,0,0,0,0,"5204",0,0,0,4778,0,0,0,0,0,0,520404,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"MOUNT COMPASS",0,0,0,0,0,0,"5210",0,0,0,4792,0,0,0,0,1,0,521001,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,2
"ENCOUNTER BAY",0,0,0,0,0,0,"5211",0,0,0,4804,0,0,2,0,0,0,521101,0,0,0,0,0,0,0,0,0,0,"Aug 2019",4,0,0,0,2
"HAYBOROUGH",0,1,0,0,0,0,"5211",0,0,0,4816,0,0,1,0,1,0,521102,0,0,0,0,1,0,1,0,0,0,"Aug 2019",5,0,0,0,0
"KUITPO",0,0,0,0,0,0,"5201",0,2,0,4842,0,0,0,0,0,0,520105,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,1
"MEADOWS",0,0,0,0,0,0,"5201",0,0,0,4849,0,0,0,1,0,0,520104,0,1,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,0
"HINDMARSH TIERS",0,1,0,0,0,0,"5202",0,0,0,4860,0,0,0,0,0,0,520201,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"MYPONGA",0,0,0,0,0,0,"5202",0,0,0,4867,0,0,0,0,0,0,520203,0,0,0,0,0,1,0,0,0,0,"Aug 2019",3,0,1,0,1
"MYPONGA BEACH",0,0,0,0,0,0,"5202",0,0,0,4875,0,0,0,0,0,0,520202,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"GILLMAN",0,0,0,0,0,0,"5013",0,0,0,488,0,0,0,0,0,0,501301,0,0,0,0,0,1,0,0,0,0,"Aug 2019",3,0,2,0,0
"YANKALILLA",0,0,0,0,0,0,"5203",0,0,0,4891,0,0,0,0,0,0,520301,0,1,0,0,1,0,0,0,0,0,"Aug 2019",6,0,3,0,1
"CARRICKALINGA",0,0,0,0,0,0,"5204",0,0,0,4904,0,0,0,0,0,0,520401,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"MORPHETT VALE",0,5,0,1,15,3,"5162",0,0,0,4918,0,9,9,9,25,1,516201,0,13,0,1,3,4,3,0,1,0,"Aug 2019",165,1,35,0,27
"WOODCROFT",0,2,0,0,0,0,"5162",0,0,0,4930,0,0,4,2,2,1,516202,0,3,0,1,0,0,1,0,0,0,"Aug 2019",24,1,1,0,6
"HACKHAM",0,1,0,0,6,0,"5163",0,0,0,4942,0,0,0,3,5,0,516301,0,6,0,0,1,3,2,0,1,0,"Aug 2019",38,0,3,0,7
"HACKHAM WEST",0,0,0,0,13,0,"5163",0,1,0,4954,0,0,3,0,0,0,516302,0,1,0,0,3,1,3,1,0,0,"Aug 2019",36,0,3,0,7
"HUNTFIELD HEIGHTS",0,0,1,0,3,0,"5163",0,0,0,4966,0,0,2,0,0,0,516304,0,0,0,1,1,0,2,0,0,0,"Aug 2019",18,1,1,0,6
"ONKAPARINGA HILLS",0,0,0,0,3,0,"5163",0,0,0,4976,0,0,0,0,0,0,516303,0,0,0,0,0,3,1,0,0,0,"Aug 2019",7,0,0,0,0
"CHRISTIE DOWNS",0,7,0,0,3,0,"5164",0,1,0,4988,0,7,5,5,0,0,516401,0,3,0,0,0,0,1,0,0,0,"Aug 2019",57,0,3,0,22
"WELLAND",0,0,0,0,0,0,"5007",0,0,0,5,0,0,0,0,2,0,500704,0,0,0,0,0,0,0,0,0,0,"Aug 2019",4,0,2,0,0
"CASSINI",0,0,0,0,0,0,"5223",0,0,0,5003,0,0,0,0,0,0,522313,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"CURRENCY CREEK",0,0,0,0,0,0,"5214",0,0,0,5012,0,0,0,0,0,0,521407,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"AMATA",0,0,0,0,1,0,"0872",0,0,0,502,0,0,0,1,0,0,87206,0,1,0,0,0,0,0,0,0,0,"Aug 2019",5,0,0,0,2
"GOOLWA",0,0,0,0,0,0,"5214",0,0,0,5020,0,0,0,1,1,0,521401,0,1,0,0,1,0,0,0,0,0,"Aug 2019",12,0,6,0,2
"GOOLWA BEACH",0,0,1,0,1,0,"5214",0,0,0,5032,0,0,0,0,0,0,521402,0,2,0,0,0,1,0,0,0,0,"Aug 2019",10,0,2,0,3
"GOOLWA NORTH",0,0,0,0,0,0,"5214",0,0,0,5044,0,0,0,0,0,0,521403,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"GOOLWA SOUTH",0,0,0,0,0,0,"5214",0,0,0,5054,0,0,0,0,0,0,521404,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"INMAN VALLEY",0,0,0,0,0,0,"5211",0,1,0,5067,0,0,0,0,0,0,521107,0,0,0,0,1,0,1,0,0,0,"Aug 2019",3,0,0,0,0
"MCCRACKEN",0,0,1,0,1,0,"5211",0,0,0,5075,0,0,0,1,0,0,521103,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,0
"VICTOR HARBOR",0,0,0,0,1,1,"5211",0,0,0,5091,0,2,0,1,4,0,521104,0,1,0,0,1,2,0,0,0,0,"Aug 2019",20,2,2,0,3
"ANANGU PITJANTJATJARA YANKUNYTJATJARA",0,0,0,0,0,0,"0872",0,0,0,510,0,0,0,0,0,0,87205,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"BROWNLOW KI",0,0,0,0,0,0,"5223",0,0,0,5119,0,0,0,0,0,0,522325,0,1,0,0,0,0,0,0,0,0,"Aug 2019",3,0,1,0,1
"PALMER",0,0,0,0,0,0,"5237",0,0,0,5123,0,0,0,0,0,0,523704,0,0,0,0,0,0,0,0,1,0,"Aug 2019",1,0,0,0,0
"BOLTO",0,0,0,0,0,0,"5238",0,0,0,5131,0,0,0,0,0,0,523825,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,1
"MILLBROOK",0,0,0,0,0,1,"5231",0,0,0,5155,0,0,0,0,0,0,523103,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"CUDLEE CREEK",0,0,0,0,0,0,"5232",0,0,0,5172,0,0,0,0,0,0,523201,0,0,0,0,0,2,0,0,0,0,"Aug 2019",2,0,0,0,0
"GUMERACHA",0,0,0,0,0,0,"5233",0,0,1,5186,0,0,0,0,0,0,523303,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,1
"IWANTJA",0,1,0,0,0,0,"0872",0,0,0,519,0,0,0,0,0,0,87209,0,1,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,1
"CROMER",0,0,0,0,0,0,"5235",0,0,0,5200,0,0,0,0,0,0,523501,0,0,0,0,0,0,0,1,0,0,"Aug 2019",2,0,0,0,1
"MACGILLIVRAY",0,0,0,0,0,0,"5223",0,0,0,5217,0,0,0,0,0,0,522316,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"KINGSCOTE",0,0,0,0,1,0,"5223",0,0,0,5223,0,0,0,0,1,0,522324,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,0
"IWANTJA",0,0,0,0,0,0,"0872",0,0,0,525,0,0,0,0,0,0,87209,0,1,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"HINDMARSH ISLAND",0,0,0,0,1,0,"5214",0,0,0,5253,0,0,0,0,0,0,521406,0,1,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,0
"HAHNDORF",0,0,0,0,0,0,"5245",0,1,0,5278,0,0,1,0,1,0,524501,0,0,0,0,0,1,0,0,0,0,"Aug 2019",6,0,0,0,2
"BLAKISTON",0,0,0,0,0,0,"5250",0,0,0,5292,0,0,0,0,0,0,525003,0,1,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"MANNUM",0,0,0,0,0,0,"5238",0,0,0,5298,0,0,0,0,0,0,523827,0,0,0,0,0,0,0,0,0,0,"Aug 2019",11,0,9,0,2
"LITTLEHAMPTON",0,0,0,0,0,0,"5250",0,0,0,5324,0,0,1,0,0,0,525001,0,1,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,0
"TOTNESS",0,0,0,0,0,0,"5250",0,0,0,5336,0,0,0,0,1,0,525002,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,2,0,0
"MOUNT BARKER",0,2,0,0,2,2,"5251",0,1,1,5350,0,3,4,3,10,0,525101,0,6,0,0,2,1,2,2,0,0,"Aug 2019",79,0,24,0,14
"SPRINGTON",0,0,0,0,0,0,"5235",0,0,0,5363,0,0,0,0,0,0,523503,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,3
"TAUNTON",0,0,0,0,0,0,"5235",0,0,0,5367,0,0,0,0,0,0,523506,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,1,0,0,0
"TUNGKILLO",0,0,0,0,0,0,"5236",0,0,0,5371,0,0,0,1,0,0,523601,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"BALHANNAH",0,0,0,0,1,0,"5242",0,0,0,5399,0,0,0,0,0,0,524201,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,2,0,0
"OAKBANK",0,0,0,0,2,0,"5243",0,0,0,5409,0,0,0,0,0,0,524301,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,1,0,0
"WOODSIDE",0,1,0,0,0,0,"5244",0,0,0,5427,0,0,0,0,0,0,524403,0,0,0,0,0,0,0,0,0,0,"Aug 2019",4,0,1,0,2
"MOUNT BARKER SUMMIT",0,1,0,0,0,0,"5251",0,0,0,5437,0,0,0,0,0,0,525102,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"KANPI",0,0,0,0,0,0,"0872",0,0,0,544,0,0,0,0,0,0,87211,0,1,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"BRUKUNGA",0,0,0,0,0,0,"5252",0,0,0,5441,0,0,0,0,0,0,525204,0,0,0,0,0,0,0,1,0,0,"Aug 2019",1,0,0,0,0
"KANMANTOO",0,1,0,0,0,0,"5252",0,0,0,5449,0,0,0,0,0,0,525205,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"NAIRNE",0,0,0,0,0,0,"5252",0,0,0,5457,0,0,1,0,0,0,525201,0,0,0,0,0,1,0,0,0,0,"Aug 2019",3,0,1,0,0
"AVOCA DELL",0,0,0,0,0,0,"5253",0,0,0,5466,0,0,0,0,0,0,525311,0,0,0,0,0,0,0,0,1,0,"Aug 2019",1,0,0,0,0
"BURDETT",0,0,0,0,0,0,"5253",0,0,0,5474,0,0,0,0,0,0,525303,0,0,0,0,0,1,1,0,0,0,"Aug 2019",4,0,0,0,2
"BLETCHLEY",0,0,0,0,0,1,"5255",0,0,0,5484,0,0,0,0,0,0,525510,0,0,0,0,0,0,1,0,0,0,"Aug 2019",2,0,0,0,0
"FINNISS",0,0,0,0,0,0,"5255",0,0,0,5487,0,0,0,0,0,0,525519,0,0,0,0,0,1,0,0,0,0,"Aug 2019",3,0,1,0,1
"STRATHALBYN",0,3,0,0,2,0,"5255",0,0,0,5502,0,0,0,1,0,0,525509,0,1,0,0,1,2,1,0,0,0,"Aug 2019",22,3,5,0,3
"LANGHORNE CREEK",0,0,0,0,0,0,"5255",0,0,0,5517,0,0,0,0,0,0,525511,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"MIMILI",0,0,2,0,0,0,"0872",0,0,0,552,0,0,0,0,0,0,87212,0,0,0,0,0,1,0,0,0,0,"Aug 2019",5,0,0,0,2
"MURRAY BRIDGE",0,2,2,2,8,0,"5253",0,3,0,5525,0,1,5,7,24,0,525315,0,15,0,1,1,8,3,2,2,0,"Aug 2019",134,2,20,0,26
"MURRAY BRIDGE EAST",0,0,0,0,1,0,"5253",0,0,0,5537,0,0,0,0,0,0,525313,0,0,0,0,0,4,1,0,0,0,"Aug 2019",9,0,3,0,0
"MURRAY BRIDGE NORTH",0,0,0,0,0,0,"5253",0,0,0,5546,0,0,0,0,0,0,525304,0,0,0,0,0,0,1,0,0,0,"Aug 2019",1,0,0,0,0
"RIVERGLADES",0,0,0,0,0,0,"5253",0,0,0,5562,0,0,0,0,0,0,525312,0,1,0,0,0,1,1,0,0,0,"Aug 2019",3,0,0,0,0
"SUNNYSIDE",0,0,0,0,0,0,"5253",0,0,0,5566,0,0,0,1,0,0,525302,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"MONARTO SOUTH",0,0,0,0,0,0,"5254",0,0,0,5593,0,1,0,0,0,0,525408,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"WEST HINDMARSH",0,0,0,0,1,0,"5007",0,0,0,56,0,0,0,0,0,0,500705,0,0,0,0,0,0,0,0,0,0,"Aug 2019",8,1,5,0,1
"ANGAS PLAINS",0,0,0,0,0,0,"5255",0,0,0,5625,0,0,0,0,0,0,525514,0,0,0,0,0,0,1,0,0,0,"Aug 2019",1,0,0,0,0
"BELVIDERE",0,0,0,0,0,0,"5255",0,0,0,5627,0,0,0,0,0,0,525515,0,0,0,1,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"WONGULLA",0,0,0,0,0,0,"5238",0,0,0,5638,0,0,0,0,0,0,523808,0,0,0,0,1,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"CANNAWIGARA",0,0,0,0,0,0,"5268",0,0,0,5648,0,0,0,0,0,0,526802,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"NYAPARI",0,0,0,0,0,0,"0872",0,0,0,566,0,0,0,0,0,0,87214,0,1,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"BUCKINGHAM",0,0,0,0,0,0,"5270",0,0,0,5661,0,0,0,0,0,0,527003,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"KEITH",0,0,0,0,0,0,"5267",0,0,1,5690,0,1,1,0,0,0,526706,0,0,0,0,0,0,0,0,0,0,"Aug 2019",4,1,0,0,0
"JERVOIS",0,0,0,0,0,0,"5259",0,0,0,5716,0,0,0,0,0,0,525903,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"WILLYAROO",0,0,0,0,0,0,"5255",0,0,0,5721,0,0,0,0,0,0,525516,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,1
"CLAYTON BAY",0,0,0,0,0,0,"5256",0,0,0,5728,0,0,0,0,0,0,525604,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,1
"PIPALYATJARA",0,1,0,0,0,0,"0872",0,0,0,573,0,0,0,0,0,0,87215,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,1
"MILANG",0,0,0,0,0,0,"5256",0,0,0,5735,0,0,0,0,0,0,525603,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,2,1,0,0
"COORONG",0,0,0,0,0,0,"5264",0,0,0,5753,0,0,0,0,0,0,526401,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"MENINGIE",0,0,0,0,0,0,"5264",0,0,0,5759,0,0,0,0,0,0,526403,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,1,1,0,1
"COONALPYN",0,0,0,0,1,0,"5265",0,0,0,5772,0,0,0,0,0,0,526501,0,0,0,0,0,0,0,0,0,0,"Aug 2019",4,0,2,0,1
"TINTINARA",0,0,0,0,0,0,"5266",0,0,0,5784,0,0,0,0,0,0,526602,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"BORDERTOWN",0,0,0,0,0,0,"5268",0,0,0,5796,0,0,0,1,2,0,526804,0,3,0,0,0,0,0,0,0,0,"Aug 2019",8,0,0,0,2
"MAGAREY",0,0,0,0,0,0,"5280",0,0,0,5808,0,0,0,0,0,0,528016,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"MILLICENT",0,0,0,0,2,0,"5280",0,0,0,5814,0,1,1,3,1,0,528005,0,2,0,0,1,2,1,0,0,0,"Aug 2019",20,0,1,0,5
"KINGSTON SE",0,0,0,0,0,0,"5275",0,0,0,5835,0,0,0,0,0,0,527505,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"PUKATJA",0,1,0,0,0,1,"0872",0,0,0,585,0,0,1,1,0,0,87207,0,0,0,0,0,1,0,0,0,0,"Aug 2019",6,0,0,0,1
"BRAY",0,0,0,0,1,0,"5276",0,1,0,5852,0,0,0,0,0,0,527601,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,1,0,0
"ROBE",0,0,0,0,0,0,"5276",0,0,0,5860,0,0,0,0,0,0,527603,0,0,0,0,0,1,0,0,1,0,"Aug 2019",5,0,2,0,1
"NANGWARRY",0,1,0,0,0,0,"5277",0,0,0,5878,0,0,0,0,0,0,527704,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"PENOLA",0,0,0,0,0,0,"5277",0,0,0,5889,0,0,0,0,0,0,527708,0,1,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,1
"NARACOORTE",0,2,0,0,0,0,"5271",0,0,0,5924,0,1,2,3,1,0,527110,0,1,0,0,0,0,1,1,1,0,"Aug 2019",26,0,2,0,11
"WILD DOG VALLEY",0,0,0,0,0,0,"5271",0,0,0,5940,0,0,0,0,0,0,527109,0,1,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"UMUWA",0,0,0,0,0,0,"0872",0,0,0,595,0,0,0,0,0,0,87216,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"LUCINDALE",0,0,0,0,0,0,"5272",0,0,0,5951,0,0,1,0,0,0,527202,0,0,0,0,0,1,0,0,0,0,"Aug 2019",3,0,0,0,1
"TAILEM BEND",0,1,0,0,0,0,"5260",0,0,0,5958,0,0,0,1,0,0,526001,0,0,0,0,1,0,0,0,0,0,"Aug 2019",8,0,3,0,2
"KI KI",0,0,0,0,0,0,"5261",0,0,0,5971,0,0,0,0,0,0,526101,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
